"threshold","percentile_sum","cumulative_sum"
0.1273,148217,625593572
0.1274,148954,625445355
0.1275,146737,625296401
0.1276,148045,625149664
0.1277,148188,625001619
0.1278,149171,624853431
0.1279,149351,624704260
0.128,148674,624554909
0.1281,149634,624406235
0.1282,149626,624256601
0.1283,148454,624106975
0.1284,148189,623958521
0.1285,149477,623810332
0.1286,148676,623660855
0.1287,158413,623512179
0.1288,150913,623353766
0.1289,150864,623202853
0.129,152438,623051989
0.1291,149447,622899551
0.1292,150168,622750104
0.1293,150991,622599936
0.1294,151755,622448945
0.1295,150058,622297190
0.1296,151369,622147132
0.1297,150206,621995763
0.1298,150603,621845557
0.1299,151467,621694954
0.13,150295,621543487
0.1301,152568,621393192
0.1302,151468,621240624
0.1303,151190,621089156
0.1304,152063,620937966
0.1305,153977,620785903
0.1306,151651,620631926
0.1307,152560,620480275
0.1308,151470,620327715
0.1309,152860,620176245
0.131,151637,620023385
0.1311,152554,619871748
0.1312,152169,619719194
0.1313,152699,619567025
0.1314,151762,619414326
0.1315,152148,619262564
0.1316,152567,619110416
0.1317,153734,618957849
0.1318,151638,618804115
0.1319,153609,618652477
0.132,154336,618498868
0.1321,152123,618344532
0.1322,154115,618192409
0.1323,153708,618038294
0.1324,153011,617884586
0.1325,154349,617731575
0.1326,153495,617577226
0.1327,154345,617423731
0.1328,153131,617269386
0.1329,155001,617116255
0.133,153552,616961254
0.1331,153514,616807702
0.1332,153877,616654188
0.1333,155167,616500311
0.1334,154653,616345144
0.1335,155070,616190491
0.1336,153304,616035421
0.1337,166396,615882117
0.1338,154279,615715721
0.1339,155161,615561442
0.134,155027,615406281
0.1341,154238,615251254
0.1342,155026,615097016
0.1343,155803,614941990
0.1344,156023,614786187
0.1345,155606,614630164
0.1346,154327,614474558
0.1347,154573,614320231
0.1348,155126,614165658
0.1349,155613,614010532
0.135,155930,613854919
0.1351,156105,613698989
0.1352,155547,613542884
0.1353,159200,613387337
0.1354,156697,613228137
0.1355,160430,613071440
0.1356,157032,612911010
0.1357,156055,612753978
0.1358,156600,612597923
0.1359,155845,612441323
0.136,157249,612285478
0.1361,157506,612128229
0.1362,156534,611970723
0.1363,156950,611814189
0.1364,156281,611657239
0.1365,157464,611500958
0.1366,157609,611343494
0.1367,157337,611185885
0.1368,157777,611028548
0.1369,158327,610870771
0.137,157111,610712444
0.1371,159102,610555333
0.1372,159145,610396231
0.1373,157555,610237086
0.1374,158888,610079531
0.1375,158328,609920643
0.1376,158434,609762315
0.1377,160232,609603881
0.1378,158329,609443649
0.1379,160030,609285320
0.138,158905,609125290
0.1381,158985,608966385
0.1382,158810,608807400
0.1383,158295,608648590
0.1384,159574,608490295
0.1385,159113,608330721
0.1386,159745,608171608
0.1387,158964,608011863
0.1388,160252,607852899
0.1389,158436,607692647
0.139,160145,607534211
0.1391,160275,607374066
0.1392,163235,607213791
0.1393,158754,607050556
0.1394,159416,606891802
0.1395,160680,606732386
0.1396,161557,606571706
0.1397,160141,606410149
0.1398,160564,606250008
0.1399,159373,606089444
0.14,160698,605930071
0.1401,160236,605769373
0.1402,160858,605609137
0.1403,159951,605448279
0.1404,161050,605288328
0.1405,162592,605127278
0.1406,161056,604964686
0.1407,160182,604803630
0.1408,159776,604643448
0.1409,162135,604483672
0.141,160981,604321537
0.1411,161584,604160556
0.1412,161325,603998972
0.1413,160655,603837647
0.1414,160571,603676992
0.1415,161207,603516421
0.1416,162352,603355214
0.1417,161778,603192862
0.1418,162271,603031084
0.1419,161657,602868813
0.142,163126,602707156
0.1421,161734,602544030
0.1422,162774,602382296
0.1423,161398,602219522
0.1424,161167,602058124
0.1425,162729,601896957
0.1426,163167,601734228
0.1427,162907,601571061
0.1428,161150,601408154
0.1429,163767,601247004
0.143,162840,601083237
0.1431,162658,600920397
0.1432,164433,600757739
0.1433,163797,600593306
0.1434,163753,600429509
0.1435,162765,600265756
0.1436,163820,600102991
0.1437,163700,599939171
0.1438,163267,599775471
0.1439,163680,599612204
0.144,163525,599448524
0.1441,163447,599284999
0.1442,163571,599121552
0.1443,164453,598957981
0.1444,164850,598793528
0.1445,163438,598628678
0.1446,163647,598465240
0.1447,164314,598301593
0.1448,164012,598137279
0.1449,164657,597973267
0.145,163053,597808610
0.1451,164325,597645557
0.1452,163773,597481232
0.1453,164761,597317459
0.1454,163297,597152698
0.1455,164401,596989401
0.1456,164228,596825000
0.1457,165003,596660772
0.1458,165021,596495769
0.1459,164603,596330748
0.146,165212,596166145
0.1461,164950,596000933
0.1462,164645,595835983
0.1463,165973,595671338
0.1464,164558,595505365
0.1465,166441,595340807
0.1466,166002,595174366
0.1467,166129,595008364
0.1468,164507,594842235
0.1469,165703,594677728
0.147,165776,594512025
0.1471,166075,594346249
0.1472,165706,594180174
0.1473,166064,594014468
0.1474,167049,593848404
0.1475,167912,593681355
0.1476,165828,593513443
0.1477,166849,593347615
0.1478,165570,593180766
0.1479,166867,593015196
0.148,166991,592848329
0.1481,167668,592681338
0.1482,167205,592513670
0.1483,166411,592346465
0.1484,166115,592180054
0.1485,166622,592013939
0.1486,168067,591847317
0.1487,167278,591679250
0.1488,167234,591511972
0.1489,166628,591344738
0.149,166842,591178110
0.1491,168129,591011268
0.1492,167770,590843139
0.1493,166895,590675369
0.1494,168114,590508474
0.1495,168399,590340360
0.1496,168240,590171961
0.1497,169142,590003721
0.1498,168125,589834579
0.1499,167786,589666454
0.15,167875,589498668
0.1501,168530,589330793
0.1502,169290,589162263
0.1503,167440,588992973
0.1504,167900,588825533
0.1505,169041,588657633
0.1506,168683,588488592
0.1507,167940,588319909
0.1508,168908,588151969
0.1509,169370,587983061
0.151,168616,587813691
0.1511,168188,587645075
0.1512,168584,587476887
0.1513,168994,587308303
0.1514,168063,587139309
0.1515,168128,586971246
0.1516,169339,586803118
0.1517,169976,586633779
0.1518,169467,586463803
0.1519,170018,586294336
0.152,169221,586124318
0.1521,169353,585955097
0.1522,172276,585785744
0.1523,170264,585613468
0.1524,169749,585443204
0.1525,169262,585273455
0.1526,170650,585104193
0.1527,170774,584933543
0.1528,169893,584762769
0.1529,170497,584592876
0.153,170151,584422379
0.1531,170141,584252228
0.1532,172083,584082087
0.1533,169737,583910004
0.1534,172646,583740267
0.1535,170895,583567621
0.1536,172689,583396726
0.1537,171826,583224037
0.1538,172089,583052211
0.1539,170703,582880122
0.154,171296,582709419
0.1541,169559,582538123
0.1542,171340,582368564
0.1543,170648,582197224
0.1544,169572,582026576
0.1545,170810,581857004
0.1546,170349,581686194
0.1547,171751,581515845
0.1548,171984,581344094
0.1549,172128,581172110
0.155,171506,580999982
0.1551,172112,580828476
0.1552,171006,580656364
0.1553,172268,580485358
0.1554,180485,580313090
0.1555,175612,580132605
0.1556,171146,579956993
0.1557,171448,579785847
0.1558,171732,579614399
0.1559,170149,579442667
0.156,171864,579272518
0.1561,171854,579100654
0.1562,171707,578928800
0.1563,171669,578757093
0.1564,172605,578585424
0.1565,173306,578412819
0.1566,172144,578239513
0.1567,171774,578067369
0.1568,172050,577895595
0.1569,172620,577723545
0.157,172271,577550925
0.1571,172441,577378654
0.1572,173135,577206213
0.1573,173204,577033078
0.1574,172715,576859874
0.1575,172536,576687159
0.1576,176679,576514623
0.1577,173111,576337944
0.1578,172970,576164833
0.1579,173544,575991863
0.158,173143,575818319
0.1581,172109,575645176
0.1582,174171,575473067
0.1583,173133,575298896
0.1584,173664,575125763
0.1585,177047,574952099
0.1586,176610,574775052
0.1587,173142,574598442
0.1588,174469,574425300
0.1589,173734,574250831
0.159,176371,574077097
0.1591,175729,573900726
0.1592,173599,573724997
0.1593,177880,573551398
0.1594,175359,573373518
0.1595,174854,573198159
0.1596,175803,573023305
0.1597,174767,572847502
0.1598,177457,572672735
0.1599,174178,572495278
0.16,174931,572321100
0.1601,173559,572146169
0.1602,174701,571972610
0.1603,174565,571797909
0.1604,192688,571623344
0.1605,184076,571430656
0.1606,176567,571246580
0.1607,179508,571070013
0.1608,179188,570890505
0.1609,173947,570711317
0.161,174708,570537370
0.1611,175491,570362662
0.1612,177981,570187171
0.1613,176816,570009190
0.1614,177209,569832374
0.1615,175213,569655165
0.1616,185976,569479952
0.1617,178375,569293976
0.1618,174982,569115601
0.1619,176519,568940619
0.162,177413,568764100
0.1621,175147,568586687
0.1622,175307,568411540
0.1623,175552,568236233
0.1624,174477,568060681
0.1625,176810,567886204
0.1626,194491,567709394
0.1627,180577,567514903
0.1628,175387,567334326
0.1629,176682,567158939
0.163,176047,566982257
0.1631,176150,566806210
0.1632,176449,566630060
0.1633,176244,566453611
0.1634,174850,566277367
0.1635,175428,566102517
0.1636,196041,565927089
0.1637,175675,565731048
0.1638,177503,565555373
0.1639,176220,565377870
0.164,177467,565201650
0.1641,175492,565024183
0.1642,176416,564848691
0.1643,175392,564672275
0.1644,182751,564496883
0.1645,178209,564314132
0.1646,176985,564135923
0.1647,177108,563958938
0.1648,180017,563781830
0.1649,175824,563601813
0.165,179624,563425989
0.1651,175385,563246365
0.1652,176508,563070980
0.1653,175832,562894472
0.1654,176259,562718640
0.1655,177070,562542381
0.1656,177986,562365311
0.1657,177585,562187325
0.1658,200542,562009740
0.1659,187263,561809198
0.166,176682,561621935
0.1661,176987,561445253
0.1662,176214,561268266
0.1663,180880,561092052
0.1664,180999,560911172
0.1665,180034,560730173
0.1666,180379,560550139
0.1667,184567,560369760
0.1668,181789,560185193
0.1669,177024,560003404
0.167,188446,559826380
0.1671,182235,559637934
0.1672,179607,559455699
0.1673,182494,559276092
0.1674,187645,559093598
0.1675,183800,558905953
0.1676,179050,558722153
0.1677,351708,558543103
0.1678,221220,558191395
0.1679,176907,557970175
0.168,178289,557793268
0.1681,179975,557614979
0.1682,183631,557435004
0.1683,177655,557251373
0.1684,179569,557073718
0.1685,177502,556894149
0.1686,188195,556716647
0.1687,180522,556528452
0.1688,178676,556347930
0.1689,179338,556169254
0.169,182149,555989916
0.1691,183042,555807767
0.1692,178395,555624725
0.1693,178472,555446330
0.1694,177824,555267858
0.1695,180133,555090034
0.1696,181906,554909901
0.1697,177042,554727995
0.1698,177989,554550953
0.1699,179781,554372964
0.17,205761,554193183
0.1701,180807,553987422
0.1702,179700,553806615
0.1703,196183,553626915
0.1704,179103,553430732
0.1705,180752,553251629
0.1706,180637,553070877
0.1707,181630,552890240
0.1708,179640,552708610
0.1709,181043,552528970
0.171,179404,552347927
0.1711,180070,552168523
0.1712,180877,551988453
0.1713,179416,551807576
0.1714,179026,551628160
0.1715,179175,551449134
0.1716,179787,551269959
0.1717,178531,551090172
0.1718,179846,550911641
0.1719,199667,550731795
0.172,184345,550532128
0.1721,178293,550347783
0.1722,181710,550169490
0.1723,180104,549987780
0.1724,181169,549807676
0.1725,179107,549626507
0.1726,180397,549447400
0.1727,192363,549267003
0.1728,181283,549074640
0.1729,186353,548893357
0.173,178867,548707004
0.1731,180292,548528137
0.1732,180225,548347845
0.1733,182754,548167620
0.1734,183022,547984866
0.1735,179820,547801844
0.1736,184698,547622024
0.1737,179411,547437326
0.1738,180299,547257915
0.1739,253009,547077616
0.174,190839,546824607
0.1741,181242,546633768
0.1742,180289,546452526
0.1743,191447,546272237
0.1744,181707,546080790
0.1745,224259,545899083
0.1746,180382,545674824
0.1747,178742,545494442
0.1748,180121,545315700
0.1749,189322,545135579
0.175,181366,544946257
0.1751,180347,544764891
0.1752,183504,544584544
0.1753,185319,544401040
0.1754,179569,544215721
0.1755,179470,544036152
0.1756,179447,543856682
0.1757,181305,543677235
0.1758,178953,543495930
0.1759,194840,543316977
0.176,181163,543122137
0.1761,179809,542940974
0.1762,180791,542761165
0.1763,190092,542580374
0.1764,181298,542390282
0.1765,180948,542208984
0.1766,181263,542028036
0.1767,180247,541846773
0.1768,179857,541666526
0.1769,182150,541486669
0.177,179450,541304519
0.1771,180801,541125069
0.1772,185014,540944268
0.1773,181487,540759254
0.1774,179892,540577767
0.1775,182589,540397875
0.1776,180778,540215286
0.1777,181132,540034508
0.1778,180116,539853376
0.1779,178653,539673260
0.178,183618,539494607
0.1781,180705,539310989
0.1782,185230,539130284
0.1783,185543,538945054
0.1784,180616,538759511
0.1785,181587,538578895
0.1786,178645,538397308
0.1787,185751,538218663
0.1788,182788,538032912
0.1789,180138,537850124
0.179,180200,537669986
0.1791,180395,537489786
0.1792,181443,537309391
0.1793,180705,537127948
0.1794,183801,536947243
0.1795,186191,536763442
0.1796,182207,536577251
0.1797,185635,536395044
0.1798,185176,536209409
0.1799,180630,536024233
0.18,181604,535843603
0.1801,181121,535661999
0.1802,180263,535480878
0.1803,180386,535300615
0.1804,182356,535120229
0.1805,181174,534937873
0.1806,184892,534756699
0.1807,196705,534571807
0.1808,180640,534375102
0.1809,181040,534194462
0.181,181202,534013422
0.1811,181931,533832220
0.1812,180555,533650289
0.1813,181351,533469734
0.1814,179949,533288383
0.1815,182160,533108434
0.1816,180765,532926274
0.1817,180022,532745509
0.1818,183745,532565487
0.1819,180008,532381742
0.182,183686,532201734
0.1821,184161,532018048
0.1822,181156,531833887
0.1823,233097,531652731
0.1824,182844,531419634
0.1825,181002,531236790
0.1826,180483,531055788
0.1827,182635,530875305
0.1828,181569,530692670
0.1829,179861,530511101
0.183,193910,530331240
0.1831,181557,530137330
0.1832,181347,529955773
0.1833,181074,529774426
0.1834,180706,529593352
0.1835,181662,529412646
0.1836,184315,529230984
0.1837,180693,529046669
0.1838,181440,528865976
0.1839,181151,528684536
0.184,181487,528503385
0.1841,183059,528321898
0.1842,182285,528138839
0.1843,180151,527956554
0.1844,180759,527776403
0.1845,181289,527595644
0.1846,179983,527414355
0.1847,180221,527234372
0.1848,181263,527054151
0.1849,180177,526872888
0.185,180728,526692711
0.1851,181105,526511983
0.1852,180701,526330878
0.1853,181255,526150177
0.1854,185180,525968922
0.1855,181126,525783742
0.1856,180862,525602616
0.1857,184930,525421754
0.1858,180463,525236824
0.1859,179376,525056361
0.186,180894,524876985
0.1861,180850,524696091
0.1862,179327,524515241
0.1863,181349,524335914
0.1864,180441,524154565
0.1865,181082,523974124
0.1866,181171,523793042
0.1867,180874,523611871
0.1868,183106,523430997
0.1869,180835,523247891
0.187,181510,523067056
0.1871,182362,522885546
0.1872,181490,522703184
0.1873,181713,522521694
0.1874,181120,522339981
0.1875,181924,522158861
0.1876,181162,521976937
0.1877,180464,521795775
0.1878,180735,521615311
0.1879,179616,521434576
0.188,182722,521254960
0.1881,180294,521072238
0.1882,180888,520891944
0.1883,180922,520711056
0.1884,180768,520530134
0.1885,180711,520349366
0.1886,180802,520168655
0.1887,181520,519987853
0.1888,180316,519806333
0.1889,184983,519626017
0.189,180241,519441034
0.1891,181380,519260793
0.1892,180987,519079413
0.1893,185530,518898426
0.1894,179975,518712896
0.1895,180150,518532921
0.1896,181836,518352771
0.1897,179927,518170935
0.1898,180491,517991008
0.1899,182949,517810517
0.19,180061,517627568
0.1901,182322,517447507
0.1902,181535,517265185
0.1903,181082,517083650
0.1904,181114,516902568
0.1905,181162,516721454
0.1906,181472,516540292
0.1907,182101,516358820
0.1908,181923,516176719
0.1909,180995,515994796
0.191,182963,515813801
0.1911,181574,515630838
0.1912,180161,515449264
0.1913,181279,515269103
0.1914,180527,515087824
0.1915,180577,514907297
0.1916,180586,514726720
0.1917,180620,514546134
0.1918,182827,514365514
0.1919,181325,514182687
0.192,181185,514001362
0.1921,180517,513820177
0.1922,183733,513639660
0.1923,180847,513455927
0.1924,180893,513275080
0.1925,181638,513094187
0.1926,181287,512912549
0.1927,181274,512731262
0.1928,181234,512549988
0.1929,181884,512368754
0.193,182526,512186870
0.1931,180654,512004344
0.1932,180111,511823690
0.1933,180454,511643579
0.1934,179918,511463125
0.1935,181016,511283207
0.1936,179713,511102191
0.1937,180862,510922478
0.1938,181400,510741616
0.1939,180666,510560216
0.194,181524,510379550
0.1941,180163,510198026
0.1942,180483,510017863
0.1943,184905,509837380
0.1944,180132,509652475
0.1945,181258,509472343
0.1946,182091,509291085
0.1947,181000,509108994
0.1948,185060,508927994
0.1949,180722,508742934
0.195,181601,508562212
0.1951,180515,508380611
0.1952,180781,508200096
0.1953,181958,508019315
0.1954,183776,507837357
0.1955,182585,507653581
0.1956,180883,507470996
0.1957,183579,507290113
0.1958,187456,507106534
0.1959,181360,506919078
0.196,181462,506737718
0.1961,180775,506556256
0.1962,180127,506375481
0.1963,179658,506195354
0.1964,180596,506015696
0.1965,180738,505835100
0.1966,179479,505654362
0.1967,182151,505474883
0.1968,180018,505292732
0.1969,183592,505112714
0.197,180622,504929122
0.1971,180652,504748500
0.1972,183471,504567848
0.1973,182271,504384377
0.1974,179471,504202106
0.1975,183230,504022635
0.1976,180547,503839405
0.1977,181177,503658858
0.1978,179528,503477681
0.1979,179810,503298153
0.198,180785,503118343
0.1981,182080,502937558
0.1982,180761,502755478
0.1983,180682,502574717
0.1984,178660,502394035
0.1985,180550,502215375
0.1986,180381,502034825
0.1987,181458,501854444
0.1988,179542,501672986
0.1989,178932,501493444
0.199,182292,501314512
0.1991,179909,501132220
0.1992,179501,500952311
0.1993,181891,500772810
0.1994,180644,500590919
0.1995,180727,500410275
0.1996,180040,500229548
0.1997,180047,500049508
0.1998,180921,499869461
0.1999,180740,499688540
0.2,180945,499507800
0.2001,180705,499326855
0.2002,181335,499146150
0.2003,180924,498964815
0.2004,181946,498783891
0.2005,181486,498601945
0.2006,179695,498420459
0.2007,181053,498240764
0.2008,181366,498059711
0.2009,185098,497878345
0.201,180339,497693247
0.2011,180886,497512908
0.2012,181080,497332022
0.2013,180962,497150942
0.2014,181814,496969980
0.2015,179267,496788166
0.2016,179682,496608899
0.2017,183804,496429217
0.2018,181405,496245413
0.2019,181282,496064008
0.202,182046,495882726
0.2021,180861,495700680
0.2022,179499,495519819
0.2023,179586,495340320
0.2024,179567,495160734
0.2025,180129,494981167
0.2026,180850,494801038
0.2027,183553,494620188
0.2028,180525,494436635
0.2029,180737,494256110
0.203,180123,494075373
0.2031,181019,493895250
0.2032,180140,493714231
0.2033,181681,493534091
0.2034,180537,493352410
0.2035,180116,493171873
0.2036,184294,492991757
0.2037,180474,492807463
0.2038,180490,492626989
0.2039,180031,492446499
0.204,179946,492266468
0.2041,178838,492086522
0.2042,179473,491907684
0.2043,179601,491728211
0.2044,179708,491548610
0.2045,180236,491368902
0.2046,180471,491188666
0.2047,180126,491008195
0.2048,179522,490828069
0.2049,180540,490648547
0.205,180783,490468007
0.2051,179116,490287224
0.2052,180142,490108108
0.2053,178994,489927966
0.2054,179023,489748972
0.2055,180317,489569949
0.2056,178490,489389632
0.2057,180195,489211142
0.2058,179279,489030947
0.2059,180706,488851668
0.206,179202,488670962
0.2061,180126,488491760
0.2062,183571,488311634
0.2063,180426,488128063
0.2064,179822,487947637
0.2065,178644,487767815
0.2066,179011,487589171
0.2067,180552,487410160
0.2068,179259,487229608
0.2069,179753,487050349
0.207,180881,486870596
0.2071,180192,486689715
0.2072,179032,486509523
0.2073,180939,486330491
0.2074,178994,486149552
0.2075,180671,485970558
0.2076,179986,485789887
0.2077,179254,485609901
0.2078,179468,485430647
0.2079,179223,485251179
0.208,179603,485071956
0.2081,180120,484892353
0.2082,179715,484712233
0.2083,179722,484532518
0.2084,179090,484352796
0.2085,180778,484173706
0.2086,180640,483992928
0.2087,179241,483812288
0.2088,179894,483633047
0.2089,178964,483453153
0.209,179874,483274189
0.2091,178874,483094315
0.2092,179310,482915441
0.2093,180286,482736131
0.2094,180067,482555845
0.2095,180564,482375778
0.2096,178808,482195214
0.2097,179354,482016406
0.2098,179262,481837052
0.2099,180335,481657790
0.21,178348,481477455
0.2101,179548,481299107
0.2102,178143,481119559
0.2103,179714,480941416
0.2104,178628,480761702
0.2105,179864,480583074
0.2106,179271,480403210
0.2107,179377,480223939
0.2108,178065,480044562
0.2109,179227,479866497
0.211,178958,479687270
0.2111,180775,479508312
0.2112,179791,479327537
0.2113,179598,479147746
0.2114,179194,478968148
0.2115,178473,478788954
0.2116,178822,478610481
0.2117,177497,478431659
0.2118,178507,478254162
0.2119,179852,478075655
0.212,179741,477895803
0.2121,179579,477716062
0.2122,179189,477536483
0.2123,178332,477357294
0.2124,178491,477178962
0.2125,180205,477000471
0.2126,177691,476820266
0.2127,180044,476642575
0.2128,178833,476462531
0.2129,178528,476283698
0.213,178218,476105170
0.2131,178797,475926952
0.2132,178451,475748155
0.2133,179170,475569704
0.2134,179117,475390534
0.2135,178361,475211417
0.2136,178654,475033056
0.2137,177290,474854402
0.2138,178549,474677112
0.2139,178456,474498563
0.214,178633,474320107
0.2141,179318,474141474
0.2142,177440,473962156
0.2143,178729,473784716
0.2144,180031,473605987
0.2145,178963,473425956
0.2146,179370,473246993
0.2147,177752,473067623
0.2148,177875,472889871
0.2149,177820,472711996
0.215,178581,472534176
0.2151,178432,472355595
0.2152,177380,472177163
0.2153,177632,471999783
0.2154,178170,471822151
0.2155,178539,471643981
0.2156,177397,471465442
0.2157,179479,471288045
0.2158,177940,471108566
0.2159,178144,470930626
0.216,178078,470752482
0.2161,178615,470574404
0.2162,177572,470395789
0.2163,178488,470218217
0.2164,178387,470039729
0.2165,177721,469861342
0.2166,178598,469683621
0.2167,177433,469505023
0.2168,178762,469327590
0.2169,178765,469148828
0.217,179502,468970063
0.2171,178470,468790561
0.2172,177931,468612091
0.2173,178092,468434160
0.2174,178787,468256068
0.2175,178132,468077281
0.2176,177784,467899149
0.2177,178994,467721365
0.2178,177590,467542371
0.2179,178002,467364781
0.218,177695,467186779
0.2181,177325,467009084
0.2182,176836,466831759
0.2183,178355,466654923
0.2184,178542,466476568
0.2185,177884,466298026
0.2186,178155,466120142
0.2187,177937,465941987
0.2188,178919,465764050
0.2189,177402,465585131
0.219,177401,465407729
0.2191,178162,465230328
0.2192,177829,465052166
0.2193,177690,464874337
0.2194,178416,464696647
0.2195,177943,464518231
0.2196,178608,464340288
0.2197,176956,464161680
0.2198,177359,463984724
0.2199,177798,463807365
0.22,177073,463629567
0.2201,177346,463452494
0.2202,177389,463275148
0.2203,176910,463097759
0.2204,176893,462920849
0.2205,177576,462743956
0.2206,200646,462566380
0.2207,177128,462365734
0.2208,176899,462188606
0.2209,178534,462011707
0.221,175799,461833173
0.2211,178307,461657374
0.2212,177287,461479067
0.2213,178583,461301780
0.2214,177932,461123197
0.2215,177578,460945265
0.2216,178065,460767687
0.2217,177372,460589622
0.2218,176689,460412250
0.2219,177636,460235561
0.222,177075,460057925
0.2221,177219,459880850
0.2222,178119,459703631
0.2223,176846,459525512
0.2224,177933,459348666
0.2225,177949,459170733
0.2226,177772,458992784
0.2227,177468,458815012
0.2228,176857,458637544
0.2229,178353,458460687
0.223,176268,458282334
0.2231,175677,458106066
0.2232,177366,457930389
0.2233,177375,457753023
0.2234,176680,457575648
0.2235,177762,457398968
0.2236,176808,457221206
0.2237,177268,457044398
0.2238,175944,456867130
0.2239,177917,456691186
0.224,176181,456513269
0.2241,176985,456337088
0.2242,175777,456160103
0.2243,178211,455984326
0.2244,176546,455806115
0.2245,177149,455629569
0.2246,177165,455452420
0.2247,176292,455275255
0.2248,176611,455098963
0.2249,176255,454922352
0.225,176849,454746097
0.2251,176192,454569248
0.2252,177043,454393056
0.2253,177140,454216013
0.2254,177269,454038873
0.2255,176521,453861604
0.2256,175617,453685083
0.2257,177850,453509466
0.2258,176272,453331616
0.2259,176366,453155344
0.226,176007,452978978
0.2261,177053,452802971
0.2262,176019,452625918
0.2263,175715,452449899
0.2264,176951,452274184
0.2265,176608,452097233
0.2266,176637,451920625
0.2267,175500,451743988
0.2268,176563,451568488
0.2269,175427,451391925
0.227,175173,451216498
0.2271,175513,451041325
0.2272,176518,450865812
0.2273,178518,450689294
0.2274,175921,450510776
0.2275,177006,450334855
0.2276,175968,450157849
0.2277,176611,449981881
0.2278,176492,449805270
0.2279,175771,449628778
0.228,174313,449453007
0.2281,176220,449278694
0.2282,174342,449102474
0.2283,175947,448928132
0.2284,175916,448752185
0.2285,176193,448576269
0.2286,176623,448400076
0.2287,174386,448223453
0.2288,174992,448049067
0.2289,174789,447874075
0.229,176210,447699286
0.2291,175617,447523076
0.2292,174489,447347459
0.2293,176621,447172970
0.2294,175363,446996349
0.2295,175080,446820986
0.2296,176191,446645906
0.2297,175549,446469715
0.2298,176320,446294166
0.2299,176935,446117846
0.23,175754,445940911
0.2301,178617,445765157
0.2302,176559,445586540
0.2303,175471,445409981
0.2304,175049,445234510
0.2305,176207,445059461
0.2306,175163,444883254
0.2307,175330,444708091
0.2308,175354,444532761
0.2309,176308,444357407
0.231,175794,444181099
0.2311,174858,444005305
0.2312,175075,443830447
0.2313,183724,443655372
0.2314,175083,443471648
0.2315,175306,443296565
0.2316,173739,443121259
0.2317,174114,442947520
0.2318,176423,442773406
0.2319,178846,442596983
0.232,174374,442418137
0.2321,175071,442243763
0.2322,175377,442068692
0.2323,174568,441893315
0.2324,176778,441718747
0.2325,174918,441541969
0.2326,175764,441367051
0.2327,175412,441191287
0.2328,175144,441015875
0.2329,175433,440840731
0.233,174715,440665298
0.2331,175217,440490583
0.2332,175980,440315366
0.2333,176722,440139386
0.2334,173704,439962664
0.2335,174947,439788960
0.2336,174713,439614013
0.2337,175240,439439300
0.2338,174414,439264060
0.2339,174030,439089646
0.234,173340,438915616
0.2341,173431,438742276
0.2342,173578,438568845
0.2343,174114,438395267
0.2344,174958,438221153
0.2345,173997,438046195
0.2346,173977,437872198
0.2347,175636,437698221
0.2348,173657,437522585
0.2349,174264,437348928
0.235,175427,437174664
0.2351,173513,436999237
0.2352,174432,436825724
0.2353,174432,436651292
0.2354,173611,436476860
0.2355,173942,436303249
0.2356,174361,436129307
0.2357,174139,435954946
0.2358,174207,435780807
0.2359,173681,435606600
0.236,173748,435432919
0.2361,176516,435259171
0.2362,174426,435082655
0.2363,175594,434908229
0.2364,174796,434732635
0.2365,174165,434557839
0.2366,174415,434383674
0.2367,174434,434209259
0.2368,173790,434034825
0.2369,174281,433861035
0.237,174733,433686754
0.2371,176945,433512021
0.2372,173015,433335076
0.2373,174275,433162061
0.2374,174580,432987786
0.2375,174255,432813206
0.2376,173885,432638951
0.2377,173559,432465066
0.2378,174418,432291507
0.2379,174647,432117089
0.238,174080,431942442
0.2381,173996,431768362
0.2382,174511,431594366
0.2383,174364,431419855
0.2384,173103,431245491
0.2385,174301,431072388
0.2386,174312,430898087
0.2387,173630,430723775
0.2388,174347,430550145
0.2389,176660,430375798
0.239,173904,430199138
0.2391,173828,430025234
0.2392,172745,429851406
0.2393,173443,429678661
0.2394,172987,429505218
0.2395,172513,429332231
0.2396,172842,429159718
0.2397,173807,428986876
0.2398,172382,428813069
0.2399,174406,428640687
0.24,177160,428466281
0.2401,172168,428289121
0.2402,171789,428116953
0.2403,173240,427945164
0.2404,173278,427771924
0.2405,173579,427598646
0.2406,172313,427425067
0.2407,172351,427252754
0.2408,172422,427080403
0.2409,174347,426907981
0.241,172968,426733634
0.2411,173111,426560666
0.2412,172495,426387555
0.2413,182101,426215060
0.2414,171915,426032959
0.2415,172382,425861044
0.2416,172894,425688662
0.2417,173514,425515768
0.2418,177017,425342254
0.2419,173027,425165237
0.242,173249,424992210
0.2421,174230,424818961
0.2422,173894,424644731
0.2423,175205,424470837
0.2424,172513,424295632
0.2425,172736,424123119
0.2426,172181,423950383
0.2427,171834,423778202
0.2428,173080,423606368
0.2429,172939,423433288
0.243,172897,423260349
0.2431,171772,423087452
0.2432,174351,422915680
0.2433,173324,422741329
0.2434,172946,422568005
0.2435,172150,422395059
0.2436,172088,422222909
0.2437,172961,422050821
0.2438,172710,421877860
0.2439,172666,421705150
0.244,171945,421532484
0.2441,172665,421360539
0.2442,171839,421187874
0.2443,170888,421016035
0.2444,171678,420845147
0.2445,173041,420673469
0.2446,171589,420500428
