"threshold","percentile_sum","cumulative_sum"
0.4485,74885,160261084
0.4484,71491,160332575
0.4483,72015,160404590
0.4482,72004,160476594
0.4481,72043,160548637
0.448,71343,160619980
0.4479,71414,160691394
0.4478,71445,160762839
0.4477,72064,160834903
0.4476,71679,160906582
0.4475,72391,160978973
0.4474,71886,161050859
0.4473,72143,161123002
0.4472,72743,161195745
0.4471,71288,161267033
0.447,71121,161338154
0.4469,71834,161409988
0.4468,72473,161482461
0.4467,72234,161554695
0.4466,72020,161626715
0.4465,72705,161699420
0.4464,72382,161771802
0.4463,72006,161843808
0.4462,71988,161915796
0.4461,72640,161988436
0.446,72218,162060654
0.4459,72321,162132975
0.4458,71565,162204540
0.4457,72425,162276965
0.4456,72717,162349682
0.4455,72055,162421737
0.4454,72870,162494607
0.4453,72299,162566906
0.4452,72567,162639473
0.4451,72290,162711763
0.445,72496,162784259
0.4449,72762,162857021
0.4448,72479,162929500
0.4447,72271,163001771
0.4446,72757,163074528
0.4445,73313,163147841
0.4444,73016,163220857
0.4443,72470,163293327
0.4442,72330,163365657
0.4441,73171,163438828
0.444,73092,163511920
0.4439,72054,163583974
0.4438,72515,163656489
0.4437,72671,163729160
0.4436,75004,163804164
0.4435,72783,163876947
0.4434,73218,163950165
0.4433,72435,164022600
0.4432,72900,164095500
0.4431,73484,164168984
0.443,72866,164241850
0.4429,72765,164314615
0.4428,72984,164387599
0.4427,72978,164460577
0.4426,72653,164533230
0.4425,72589,164605819
0.4424,72999,164678818
0.4423,72886,164751704
0.4422,73509,164825213
0.4421,72717,164897930
0.442,73051,164970981
0.4419,73424,165044405
0.4418,72634,165117039
0.4417,73020,165190059
0.4416,73024,165263083
0.4415,72945,165336028
0.4414,73819,165409847
0.4413,73076,165482923
0.4412,72944,165555867
0.4411,72335,165628202
0.441,72418,165700620
0.4409,72896,165773516
0.4408,72257,165845773
0.4407,73141,165918914
0.4406,73109,165992023
0.4405,72953,166064976
0.4404,73186,166138162
0.4403,73356,166211518
0.4402,74121,166285639
0.4401,73499,166359138
0.44,72443,166431581
0.4399,73264,166504845
0.4398,72776,166577621
0.4397,73275,166650896
0.4396,73282,166724178
0.4395,72759,166796937
0.4394,73157,166870094
0.4393,74140,166944234
0.4392,73977,167018211
0.4391,73575,167091786
0.439,73444,167165230
0.4389,73074,167238304
0.4388,73876,167312180
0.4387,72643,167384823
0.4386,74051,167458874
0.4385,73439,167532313
0.4384,74295,167606608
0.4383,73718,167680326
0.4382,73268,167753594
0.4381,73077,167826671
0.438,74136,167900807
0.4379,73710,167974517
0.4378,73282,168047799
0.4377,73336,168121135
0.4376,73220,168194355
0.4375,74104,168268459
0.4374,73800,168342259
0.4373,73693,168415952
0.4372,73313,168489265
0.4371,74084,168563349
0.437,74260,168637609
0.4369,73824,168711433
0.4368,73078,168784511
0.4367,74287,168858798
0.4366,73997,168932795
0.4365,74014,169006809
0.4364,74373,169081182
0.4363,74455,169155637
0.4362,73573,169229210
0.4361,74339,169303549
0.436,73489,169377038
0.4359,73758,169450796
0.4358,73710,169524506
0.4357,73891,169598397
0.4356,74300,169672697
0.4355,73773,169746470
0.4354,73851,169820321
0.4353,72780,169893101
0.4352,73349,169966450
0.4351,74776,170041226
0.435,73383,170114609
0.4349,74066,170188675
0.4348,74847,170263522
0.4347,73880,170337402
0.4346,74423,170411825
0.4345,75076,170486901
0.4344,74902,170561803
0.4343,73581,170635384
0.4342,74855,170710239
0.4341,74786,170785025
0.434,74966,170859991
0.4339,74410,170934401
0.4338,74683,171009084
0.4337,74197,171083281
0.4336,74308,171157589
0.4335,74354,171231943
0.4334,74904,171306847
0.4333,73640,171380487
0.4332,76086,171456573
0.4331,74671,171531244
0.433,75629,171606873
0.4329,73933,171680806
0.4328,74099,171754905
0.4327,74682,171829587
0.4326,74830,171904417
0.4325,75025,171979442
0.4324,74597,172054039
0.4323,75579,172129618
0.4322,75033,172204651
0.4321,75239,172279890
0.432,75548,172355438
0.4319,74462,172429900
0.4318,74045,172503945
0.4317,74477,172578422
0.4316,77814,172656236
0.4315,74677,172730913
0.4314,74549,172805462
0.4313,75817,172881279
0.4312,75124,172956403
0.4311,75875,173032278
0.431,75569,173107847
0.4309,74941,173182788
0.4308,74954,173257742
0.4307,75424,173333166
0.4306,75107,173408273
0.4305,75612,173483885
0.4304,74063,173557948
0.4303,75954,173633902
0.4302,75381,173709283
0.4301,75013,173784296
0.43,75476,173859772
0.4299,74553,173934325
0.4298,75186,174009511
0.4297,75641,174085152
0.4296,75452,174160604
0.4295,75583,174236187
0.4294,75786,174311973
0.4293,75447,174387420
0.4292,74972,174462392
0.4291,75354,174537746
0.429,75120,174612866
0.4289,75871,174688737
0.4288,76088,174764825
0.4287,75526,174840351
0.4286,75588,174915939
0.4285,75517,174991456
0.4284,75817,175067273
0.4283,75318,175142591
0.4282,75795,175218386
0.4281,75545,175293931
0.428,77847,175371778
0.4279,76041,175447819
0.4278,75494,175523313
0.4277,75712,175599025
0.4276,75289,175674314
0.4275,75967,175750281
0.4274,75271,175825552
0.4273,75405,175900957
0.4272,76142,175977099
0.4271,75876,176052975
0.427,74969,176127944
0.4269,75719,176203663
0.4268,76002,176279665
0.4267,76726,176356391
0.4266,75992,176432383
0.4265,76299,176508682
0.4264,75557,176584239
0.4263,76080,176660319
0.4262,75782,176736101
0.4261,75740,176811841
0.426,76195,176888036
0.4259,75826,176963862
0.4258,76749,177040611
0.4257,75768,177116379
0.4256,75836,177192215
0.4255,75529,177267744
0.4254,76622,177344366
0.4253,76790,177421156
0.4252,75691,177496847
0.4251,75805,177572652
0.425,76003,177648655
0.4249,76106,177724761
0.4248,76020,177800781
0.4247,76986,177877767
0.4246,76998,177954765
0.4245,75618,178030383
0.4244,76504,178106887
0.4243,76226,178183113
0.4242,75982,178259095
0.4241,75959,178335054
0.424,75959,178411013
0.4239,76398,178487411
0.4238,76422,178563833
0.4237,75958,178639791
0.4236,75780,178715571
0.4235,76193,178791764
0.4234,76865,178868629
0.4233,76603,178945232
0.4232,77177,179022409
0.4231,76040,179098449
0.423,77453,179175902
0.4229,76343,179252245
0.4228,77395,179329640
0.4227,76430,179406070
0.4226,76334,179482404
0.4225,76723,179559127
0.4224,76229,179635356
0.4223,76567,179711923
0.4222,76519,179788442
0.4221,76960,179865402
0.422,77073,179942475
0.4219,77442,180019917
0.4218,77081,180096998
0.4217,75955,180172953
0.4216,76437,180249390
0.4215,77339,180326729
0.4214,77007,180403736
0.4213,77414,180481150
0.4212,76804,180557954
0.4211,78287,180636241
0.421,76618,180712859
0.4209,76631,180789490
0.4208,76619,180866109
0.4207,77012,180943121
0.4206,77141,181020262
0.4205,77418,181097680
0.4204,77333,181175013
0.4203,77261,181252274
0.4202,77663,181329937
0.4201,76708,181406645
0.42,76719,181483364
0.4199,76670,181560034
0.4198,77206,181637240
0.4197,76895,181714135
0.4196,77757,181791892
0.4195,76943,181868835
0.4194,76718,181945553
0.4193,76937,182022490
0.4192,77553,182100043
0.4191,76953,182176996
0.419,78086,182255082
0.4189,77034,182332116
0.4188,77477,182409593
0.4187,77430,182487023
0.4186,77383,182564406
0.4185,77385,182641791
0.4184,77524,182719315
0.4183,77530,182796845
0.4182,77598,182874443
0.4181,76764,182951207
0.418,78605,183029812
0.4179,77141,183106953
0.4178,77894,183184847
0.4177,77294,183262141
0.4176,79662,183341803
0.4175,77822,183419625
0.4174,78115,183497740
0.4173,78052,183575792
0.4172,77188,183652980
0.4171,78181,183731161
0.417,77882,183809043
0.4169,77367,183886410
0.4168,77625,183964035
0.4167,77314,184041349
0.4166,77558,184118907
0.4165,78376,184197283
0.4164,78563,184275846
0.4163,78192,184354038
0.4162,78544,184432582
0.4161,77384,184509966
0.416,77804,184587770
0.4159,77777,184665547
0.4158,77369,184742916
0.4157,77768,184820684
0.4156,78405,184899089
0.4155,77754,184976843
0.4154,77784,185054627
0.4153,78872,185133499
0.4152,78155,185211654
0.4151,78704,185290358
0.415,78823,185369181
0.4149,78908,185448089
0.4148,81074,185529163
0.4147,78255,185607418
0.4146,78886,185686304
0.4145,77449,185763753
0.4144,77884,185841637
0.4143,79065,185920702
0.4142,78556,185999258
0.4141,77818,186077076
0.414,78227,186155303
0.4139,78472,186233775
0.4138,78306,186312081
0.4137,78733,186390814
0.4136,78240,186469054
0.4135,78736,186547790
0.4134,78205,186625995
0.4133,78526,186704521
0.4132,78206,186782727
0.4131,79184,186861911
0.413,78438,186940349
0.4129,78773,187019122
0.4128,79077,187098199
0.4127,78350,187176549
0.4126,78123,187254672
0.4125,78871,187333543
0.4124,81613,187415156
0.4123,78555,187493711
0.4122,78559,187572270
0.4121,79024,187651294
0.412,78788,187730082
0.4119,79000,187809082
0.4118,79033,187888115
0.4117,79280,187967395
0.4116,78713,188046108
0.4115,79294,188125402
0.4114,79174,188204576
0.4113,79376,188283952
0.4112,79935,188363887
0.4111,79924,188443811
0.411,79129,188522940
0.4109,78787,188601727
0.4108,79471,188681198
0.4107,79543,188760741
0.4106,79721,188840462
0.4105,80141,188920603
0.4104,79041,188999644
0.4103,78970,189078614
0.4102,79047,189157661
0.4101,79503,189237164
0.41,79325,189316489
0.4099,79407,189395896
0.4098,79313,189475209
0.4097,79830,189555039
0.4096,78727,189633766
0.4095,78718,189712484
0.4094,79140,189791624
0.4093,79806,189871430
0.4092,79114,189950544
0.4091,78652,190029196
0.409,79665,190108861
0.4089,79688,190188549
0.4088,79891,190268440
0.4087,79602,190348042
0.4086,79616,190427658
0.4085,79239,190506897
0.4084,79224,190586121
0.4083,80320,190666441
0.4082,79599,190746040
0.4081,79437,190825477
0.408,79552,190905029
0.4079,79066,190984095
0.4078,79863,191063958
0.4077,80030,191143988
0.4076,79176,191223164
0.4075,79697,191302861
0.4074,80170,191383031
0.4073,79458,191462489
0.4072,80369,191542858
0.4071,79345,191622203
0.407,79601,191701804
0.4069,80528,191782332
0.4068,79313,191861645
0.4067,79698,191941343
0.4066,80327,192021670
0.4065,80106,192101776
0.4064,79056,192180832
0.4063,80046,192260878
0.4062,79804,192340682
0.4061,79334,192420016
0.406,79239,192499255
0.4059,80705,192579960
0.4058,80066,192660026
0.4057,80715,192740741
0.4056,80322,192821063
0.4055,79725,192900788
0.4054,80559,192981347
0.4053,80119,193061466
0.4052,80537,193142003
0.4051,80226,193222229
0.405,81017,193303246
0.4049,79952,193383198
0.4048,79686,193462884
0.4047,80899,193543783
0.4046,83457,193627240
0.4045,80452,193707692
0.4044,80402,193788094
0.4043,80763,193868857
0.4042,80335,193949192
0.4041,80232,194029424
0.404,79664,194109088
0.4039,81011,194190099
0.4038,79663,194269762
0.4037,80773,194350535
0.4036,80051,194430586
0.4035,81538,194512124
0.4034,80430,194592554
0.4033,80898,194673452
0.4032,81014,194754466
0.4031,80682,194835148
0.403,81320,194916468
0.4029,80787,194997255
0.4028,80875,195078130
0.4027,81343,195159473
0.4026,80896,195240369
0.4025,81819,195322188
0.4024,80802,195402990
0.4023,80143,195483133
0.4022,80597,195563730
0.4021,80943,195644673
0.402,80475,195725148
0.4019,81042,195806190
0.4018,81257,195887447
0.4017,81468,195968915
0.4016,80935,196049850
0.4015,80300,196130150
0.4014,81429,196211579
0.4013,80911,196292490
0.4012,81730,196374220
0.4011,81742,196455962
0.401,80984,196536946
0.4009,81133,196618079
0.4008,81298,196699377
0.4007,81733,196781110
0.4006,80914,196862024
0.4005,81783,196943807
0.4004,81435,197025242
0.4003,81868,197107110
0.4002,81100,197188210
0.4001,81548,197269758
0.4,81217,197350975
0.3999,84489,197435464
0.3998,82461,197517925
0.3997,81426,197599351
0.3996,81233,197680584
0.3995,81889,197762473
0.3994,81269,197843742
0.3993,83832,197927574
0.3992,81054,198008628
0.3991,81587,198090215
0.399,81449,198171664
0.3989,81162,198252826
0.3988,82476,198335302
0.3987,81811,198417113
0.3986,82296,198499409
0.3985,82285,198581694
0.3984,81316,198663010
0.3983,81389,198744399
0.3982,81088,198825487
0.3981,83403,198908890
0.398,81533,198990423
0.3979,82113,199072536
0.3978,82105,199154641
0.3977,82603,199237244
0.3976,81631,199318875
0.3975,82137,199401012
0.3974,81762,199482774
0.3973,82928,199565702
0.3972,80931,199646633
0.3971,81771,199728404
0.397,82069,199810473
0.3969,82250,199892723
0.3968,81630,199974353
0.3967,82359,200056712
0.3966,82930,200139642
0.3965,82363,200222005
0.3964,82586,200304591
0.3963,82842,200387433
0.3962,82701,200470134
0.3961,81970,200552104
0.396,82568,200634672
0.3959,82725,200717397
0.3958,82550,200799947
0.3957,82047,200881994
0.3956,82201,200964195
0.3955,82743,201046938
0.3954,82521,201129459
0.3953,81640,201211099
0.3952,82218,201293317
0.3951,82635,201375952
0.395,82629,201458581
0.3949,82529,201541110
0.3948,82652,201623762
0.3947,83515,201707277
0.3946,82470,201789747
0.3945,82132,201871879
0.3944,84700,201956579
0.3943,83892,202040471
0.3942,83538,202124009
0.3941,82199,202206208
0.394,83650,202289858
0.3939,83161,202373019
0.3938,1139428,203512447
0.3937,84130,203596577
0.3936,82279,203678856
0.3935,87608,203766464
0.3934,82161,203848625
0.3933,83756,203932381
0.3932,83070,204015451
0.3931,84812,204100263
0.393,83250,204183513
0.3929,83588,204267101
0.3928,83558,204350659
0.3927,83725,204434384
0.3926,83538,204517922
0.3925,83128,204601050
0.3924,82975,204684025
0.3923,83918,204767943
0.3922,83560,204851503
0.3921,83392,204934895
0.392,83842,205018737
0.3919,83811,205102548
0.3918,83453,205186001
0.3917,83660,205269661
0.3916,83303,205352964
0.3915,84074,205437038
0.3914,83471,205520509
0.3913,83823,205604332
0.3912,83283,205687615
0.3911,84189,205771804
0.391,84872,205856676
0.3909,84217,205940893
0.3908,83204,206024097
0.3907,84102,206108199
0.3906,84421,206192620
0.3905,83666,206276286
0.3904,83860,206360146
0.3903,83592,206443738
0.3902,83909,206527647
0.3901,83543,206611190
0.39,83712,206694902
0.3899,83041,206777943
0.3898,83111,206861054
0.3897,83917,206944971
0.3896,83785,207028756
0.3895,84207,207112963
0.3894,83958,207196921
0.3893,84989,207281910
0.3892,84994,207366904
0.3891,83761,207450665
0.389,84985,207535650
0.3889,84396,207620046
0.3888,84664,207704710
0.3887,84286,207788996
0.3886,84117,207873113
0.3885,84852,207957965
0.3884,83715,208041680
0.3883,84433,208126113
0.3882,84530,208210643
0.3881,84706,208295349
0.388,84032,208379381
0.3879,84475,208463856
0.3878,84152,208548008
0.3877,84038,208632046
0.3876,84914,208716960
0.3875,84184,208801144
0.3874,84434,208885578
0.3873,84206,208969784
0.3872,84099,209053883
0.3871,85035,209138918
0.387,85739,209224657
0.3869,84646,209309303
0.3868,84915,209394218
0.3867,85282,209479500
0.3866,85323,209564823
0.3865,84310,209649133
0.3864,85481,209734614
0.3863,84448,209819062
0.3862,84139,209903201
0.3861,84546,209987747
0.386,84434,210072181
0.3859,84974,210157155
0.3858,84228,210241383
0.3857,85101,210326484
0.3856,85061,210411545
0.3855,84866,210496411
0.3854,85108,210581519
0.3853,85149,210666668
0.3852,84934,210751602
0.3851,84564,210836166
0.385,84642,210920808
0.3849,85559,211006367
0.3848,84780,211091147
0.3847,85561,211176708
0.3846,84696,211261404
0.3845,85041,211346445
0.3844,84631,211431076
0.3843,85439,211516515
0.3842,86018,211602533
0.3841,85552,211688085
0.384,85420,211773505
0.3839,86228,211859733
0.3838,84850,211944583
0.3837,85924,212030507
0.3836,86613,212117120
0.3835,84407,212201527
0.3834,85611,212287138
0.3833,84899,212372037
0.3832,85510,212457547
0.3831,91765,212549312
0.383,86266,212635578
0.3829,86012,212721590
0.3828,85645,212807235
0.3827,86055,212893290
0.3826,85197,212978487
0.3825,86320,213064807
0.3824,85995,213150802
0.3823,85926,213236728
0.3822,85263,213321991
0.3821,85211,213407202
0.382,85798,213493000
0.3819,85597,213578597
0.3818,84621,213663218
0.3817,85864,213749082
0.3816,85547,213834629
0.3815,85460,213920089
0.3814,89814,214009903
0.3813,86400,214096303
0.3812,85825,214182128
0.3811,85611,214267739
0.381,86544,214354283
0.3809,86379,214440662
0.3808,85264,214525926
0.3807,86548,214612474
0.3806,87427,214699901
0.3805,85504,214785405
0.3804,87250,214872655
0.3803,85994,214958649
0.3802,86571,215045220
0.3801,86616,215131836
0.38,87296,215219132
0.3799,86603,215305735
0.3798,87311,215393046
0.3797,86243,215479289
0.3796,86312,215565601
0.3795,86053,215651654
0.3794,86328,215737982
0.3793,86097,215824079
0.3792,85242,215909321
0.3791,86917,215996238
0.379,86470,216082708
0.3789,91781,216174489
0.3788,86328,216260817
0.3787,87043,216347860
0.3786,86500,216434360
0.3785,86218,216520578
0.3784,85620,216606198
0.3783,86595,216692793
0.3782,87683,216780476
0.3781,87254,216867730
0.378,86837,216954567
0.3779,86025,217040592
0.3778,86355,217126947
0.3777,86323,217213270
0.3776,86482,217299752
0.3775,87213,217386965
0.3774,86482,217473447
0.3773,87169,217560616
0.3772,85987,217646603
0.3771,86212,217732815
0.377,87502,217820317
0.3769,86503,217906820
0.3768,87371,217994191
0.3767,86529,218080720
0.3766,87455,218168175
0.3765,87286,218255461
0.3764,87360,218342821
0.3763,87428,218430249
0.3762,87923,218518172
0.3761,87318,218605490
0.376,87376,218692866
0.3759,86730,218779596
0.3758,87262,218866858
0.3757,87644,218954502
0.3756,87509,219042011
0.3755,87723,219129734
0.3754,87215,219216949
0.3753,87607,219304556
0.3752,87347,219391903
0.3751,86763,219478666
0.375,87135,219565801
0.3749,86610,219652411
0.3748,87475,219739886
0.3747,87474,219827360
0.3746,87917,219915277
0.3745,87608,220002885
0.3744,87741,220090626
0.3743,87621,220178247
0.3742,86926,220265173
0.3741,88767,220353940
0.374,86863,220440803
0.3739,87716,220528519
0.3738,88361,220616880
0.3737,86833,220703713
0.3736,87648,220791361
0.3735,87688,220879049
0.3734,87559,220966608
0.3733,88371,221054979
0.3732,87656,221142635
0.3731,87596,221230231
0.373,87448,221317679
0.3729,87618,221405297
0.3728,87126,221492423
0.3727,87689,221580112
0.3726,87894,221668006
0.3725,88027,221756033
0.3724,88293,221844326
0.3723,88748,221933074
0.3722,87381,222020455
0.3721,88857,222109312
0.372,87554,222196866
0.3719,88159,222285025
0.3718,87990,222373015
0.3717,87310,222460325
0.3716,87412,222547737
0.3715,89218,222636955
0.3714,88638,222725593
0.3713,88341,222813934
0.3712,88383,222902317
0.3711,88119,222990436
0.371,91676,223082112
0.3709,88471,223170583
0.3708,89009,223259592
0.3707,88029,223347621
0.3706,88210,223435831
0.3705,88924,223524755
0.3704,88558,223613313
0.3703,88813,223702126
0.3702,88240,223790366
0.3701,89114,223879480
0.37,88233,223967713
0.3699,88438,224056151
0.3698,89470,224145621
0.3697,89558,224235179
0.3696,89611,224324790
0.3695,89164,224413954
0.3694,88888,224502842
0.3693,89033,224591875
0.3692,88511,224680386
0.3691,88931,224769317
0.369,88841,224858158
0.3689,89133,224947291
0.3688,88994,225036285
0.3687,88586,225124871
0.3686,89143,225214014
0.3685,89429,225303443
0.3684,89293,225392736
0.3683,89307,225482043
0.3682,89726,225571769
0.3681,88930,225660699
0.368,88874,225749573
0.3679,88855,225838428
0.3678,89414,225927842
0.3677,89391,226017233
0.3676,88859,226106092
0.3675,89577,226195669
0.3674,89260,226284929
0.3673,89408,226374337
0.3672,87562,226461899
0.3671,89038,226550937
0.367,89831,226640768
0.3669,88212,226728980
0.3668,89347,226818327
0.3667,89992,226908319
0.3666,90563,226998882
0.3665,89040,227087922
0.3664,89281,227177203
0.3663,89678,227266881
0.3662,89931,227356812
0.3661,89701,227446513
0.366,89845,227536358
0.3659,89029,227625387
0.3658,89493,227714880
0.3657,89905,227804785
0.3656,90485,227895270
0.3655,89494,227984764
0.3654,89062,228073826
0.3653,90398,228164224
0.3652,90650,228254874
0.3651,90373,228345247
0.365,90389,228435636
0.3649,90080,228525716
0.3648,90392,228616108
0.3647,90434,228706542
0.3646,90513,228797055
0.3645,89993,228887048
0.3644,91610,228978658
0.3643,90049,229068707
0.3642,89962,229158669
0.3641,89802,229248471
0.364,90721,229339192
0.3639,89467,229428659
0.3638,89973,229518632
0.3637,90385,229609017
0.3636,90666,229699683
0.3635,90309,229789992
0.3634,90727,229880719
0.3633,90382,229971101
0.3632,90043,230061144
0.3631,90446,230151590
0.363,91331,230242921
0.3629,90926,230333847
0.3628,91511,230425358
0.3627,91013,230516371
0.3626,89817,230606188
0.3625,91117,230697305
0.3624,90229,230787534
0.3623,91442,230878976
0.3622,90704,230969680
0.3621,91213,231060893
0.362,91743,231152636
0.3619,90718,231243354
0.3618,91144,231334498
0.3617,91978,231426476
0.3616,92806,231519282
0.3615,91226,231610508
0.3614,91178,231701686
0.3613,89816,231791502
0.3612,92004,231883506
0.3611,91092,231974598
0.361,90381,232064979
0.3609,91781,232156760
0.3608,91430,232248190
0.3607,92514,232340704
0.3606,91750,232432454
0.3605,91234,232523688
0.3604,91644,232615332
0.3603,91734,232707066
0.3602,91403,232798469
0.3601,91509,232889978
0.36,92507,232982485
0.3599,92743,233075228
0.3598,91947,233167175
0.3597,91829,233259004
0.3596,91846,233350850
0.3595,91705,233442555
0.3594,92396,233534951
0.3593,93553,233628504
0.3592,91353,233719857
0.3591,91829,233811686
0.359,91114,233902800
0.3589,91553,233994353
0.3588,92079,234086432
0.3587,92554,234178986
0.3586,91898,234270884
0.3585,92160,234363044
0.3584,92123,234455167
0.3583,92052,234547219
0.3582,91886,234639105
0.3581,93272,234732377
0.358,92499,234824876
0.3579,92701,234917577
0.3578,92529,235010106
0.3577,92057,235102163
0.3576,92041,235194204
0.3575,92417,235286621
0.3574,93417,235380038
0.3573,93341,235473379
0.3572,92923,235566302
0.3571,92660,235658962
0.357,92329,235751291
0.3569,93013,235844304
0.3568,93168,235937472
0.3567,93091,236030563
0.3566,92652,236123215
0.3565,92842,236216057
0.3564,91646,236307703
0.3563,93370,236401073
0.3562,93789,236494862
0.3561,92847,236587709
0.356,93081,236680790
0.3559,93448,236774238
0.3558,96360,236870598
0.3557,93425,236964023
0.3556,92985,237057008
0.3555,93582,237150590
0.3554,93025,237243615
0.3553,94302,237337917
0.3552,93571,237431488
0.3551,94391,237525879
0.355,92665,237618544
0.3549,92362,237710906
0.3548,93605,237804511
0.3547,92017,237896528
0.3546,93260,237989788
0.3545,93569,238083357
0.3544,93974,238177331
0.3543,94211,238271542
0.3542,93175,238364717
0.3541,94754,238459471
0.354,93713,238553184
0.3539,92999,238646183
0.3538,93292,238739475
0.3537,94746,238834221
0.3536,93598,238927819
0.3535,94014,239021833
0.3534,94314,239116147
0.3533,94438,239210585
0.3532,93721,239304306
0.3531,93499,239397805
0.353,94370,239492175
0.3529,93701,239585876
0.3528,97049,239682925
0.3527,94616,239777541
0.3526,92946,239870487
0.3525,93862,239964349
0.3524,94033,240058382
0.3523,93995,240152377
0.3522,93996,240246373
0.3521,94366,240340739
0.352,94381,240435120
0.3519,93217,240528337
0.3518,94068,240622405
0.3517,92920,240715325
0.3516,94183,240809508
0.3515,94388,240903896
0.3514,94666,240998562
0.3513,94202,241092764
0.3512,94271,241187035
0.3511,94240,241281275
0.351,95235,241376510
0.3509,94331,241470841
0.3508,93602,241564443
0.3507,94743,241659186
0.3506,94341,241753527
0.3505,95967,241849494
0.3504,95670,241945164
0.3503,94773,242039937
0.3502,94674,242134611
0.3501,95077,242229688
0.35,96537,242326225
0.3499,95038,242421263
0.3498,94786,242516049
0.3497,95338,242611387
0.3496,94878,242706265
0.3495,94546,242800811
0.3494,94636,242895447
0.3493,95284,242990731
0.3492,97316,243088047
0.3491,95266,243183313
0.349,95895,243279208
0.3489,95084,243374292
0.3488,95068,243469360
0.3487,95132,243564492
0.3486,95402,243659894
0.3485,95330,243755224
0.3484,95403,243850627
0.3483,94302,243944929
0.3482,95488,244040417
0.3481,96894,244137311
0.348,94528,244231839
0.3479,94957,244326796
0.3478,95411,244422207
0.3477,96211,244518418
0.3476,95120,244613538
0.3475,96047,244709585
0.3474,95390,244804975
0.3473,96245,244901220
0.3472,95757,244996977
0.3471,95254,245092231
0.347,96746,245188977
0.3469,96174,245285151
0.3468,95864,245381015
0.3467,96839,245477854
0.3466,95337,245573191
0.3465,95947,245669138
0.3464,97084,245766222
0.3463,95311,245861533
0.3462,95322,245956855
0.3461,97300,246054155
0.346,96076,246150231
0.3459,96153,246246384
0.3458,96083,246342467
0.3457,96263,246438730
0.3456,96762,246535492
0.3455,96267,246631759
0.3454,96442,246728201
0.3453,96471,246824672
0.3452,96969,246921641
0.3451,96117,247017758
0.345,96439,247114197
0.3449,96684,247210881
0.3448,95805,247306686
0.3447,94941,247401627
0.3446,97562,247499189
0.3445,96947,247596136
0.3444,96851,247692987
0.3443,97277,247790264
0.3442,96876,247887140
0.3441,96152,247983292
0.344,97147,248080439
0.3439,97300,248177739
0.3438,97625,248275364
0.3437,97541,248372905
0.3436,98215,248471120
0.3435,96753,248567873
0.3434,97115,248664988
0.3433,98573,248763561
0.3432,96896,248860457
0.3431,97387,248957844
0.343,97119,249054963
0.3429,97802,249152765
0.3428,98261,249251026
0.3427,97094,249348120
0.3426,97511,249445631
0.3425,97180,249542811
0.3424,98183,249640994
0.3423,96531,249737525
0.3422,97265,249834790
0.3421,96982,249931772
0.342,98706,250030478
0.3419,97831,250128309
0.3418,98985,250227294
0.3417,98051,250325345
0.3416,97745,250423090
0.3415,98033,250521123
0.3414,98441,250619564
0.3413,98475,250718039
0.3412,97959,250815998
0.3411,97779,250913777
0.341,98621,251012398
0.3409,99400,251111798
0.3408,99060,251210858
0.3407,97900,251308758
0.3406,98276,251407034
0.3405,97677,251504711
0.3404,98306,251603017
0.3403,98676,251701693
0.3402,98061,251799754
0.3401,98980,251898734
0.34,98950,251997684
0.3399,97882,252095566
0.3398,98724,252194290
0.3397,98198,252292488
0.3396,98806,252391294
0.3395,98936,252490230
0.3394,99742,252589972
0.3393,98876,252688848
0.3392,98484,252787332
0.3391,98734,252886066
0.339,98589,252984655
0.3389,99217,253083872
0.3388,98712,253182584
0.3387,100123,253282707
0.3386,99202,253381909
0.3385,99590,253481499
0.3384,98959,253580458
0.3383,98436,253678894
0.3382,98206,253777100
0.3381,98719,253875819
0.338,99571,253975390
0.3379,100345,254075735
0.3378,99171,254174906
0.3377,98927,254273833
0.3376,99864,254373697
0.3375,99190,254472887
0.3374,99494,254572381
0.3373,99503,254671884
0.3372,99513,254771397
0.3371,100621,254872018
0.337,98978,254970996
0.3369,103107,255074103
0.3368,99582,255173685
0.3367,100081,255273766
0.3366,100630,255374396
0.3365,99708,255474104
0.3364,99946,255574050
0.3363,99632,255673682
0.3362,100454,255774136
0.3361,100040,255874176
0.336,100433,255974609
0.3359,100108,256074717
0.3358,100531,256175248
0.3357,100372,256275620
0.3356,99326,256374946
0.3355,99803,256474749
0.3354,100276,256575025
0.3353,100185,256675210
0.3352,100811,256776021
0.3351,102139,256878160
0.335,101495,256979655
0.3349,100673,257080328
0.3348,100416,257180744
0.3347,100309,257281053
0.3346,100691,257381744
0.3345,100714,257482458
0.3344,100217,257582675
0.3343,100674,257683349
0.3342,100040,257783389
0.3341,100992,257884381
0.334,101599,257985980
0.3339,101241,258087221
0.3338,100856,258188077
0.3337,100746,258288823
0.3336,101219,258390042
0.3335,100937,258490979
0.3334,101108,258592087
0.3333,102001,258694088
0.3332,101991,258796079
0.3331,101609,258897688
0.333,101819,258999507
0.3329,100527,259100034
0.3328,100849,259200883
0.3327,100249,259301132
0.3326,101139,259402271
0.3325,100962,259503233
0.3324,101303,259604536
0.3323,101482,259706018
0.3322,101682,259807700
0.3321,102340,259910040
0.332,107554,260017594
0.3319,101220,260118814
0.3318,101475,260220289
0.3317,102462,260322751
0.3316,100629,260423380
0.3315,101751,260525131
0.3314,101231,260626362
0.3313,101725,260728087
0.3312,101932,260830019
