"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.2940000000,217475050,3891500,0.0178940000,0.0036730000,48.5447000000,91.1337000000,0.0285950000,0.0095320000,1.8772555600,3891500.0000000000,213583550.0000000000,230135800.0000000000,378600.0000000000
0.2939000000,217577900,3891850,0.0178870000,0.0034030000,48.5676000000,91.1419000000,0.0285950000,0.0095320000,1.8765211920,3891850.0000000000,213686050.0000000000,230033300.0000000000,378250.0000000000
0.2938000000,217680300,3892200,0.0178800000,0.0034180000,48.5905000000,91.1501000000,0.0285950000,0.0095320000,1.8757868230,3892200.0000000000,213788100.0000000000,229931250.0000000000,377900.0000000000
0.2937000000,217782750,3892600,0.0178740000,0.0039040000,48.6134000000,91.1595000000,0.0285950000,0.0095320000,1.8751573650,3892600.0000000000,213890150.0000000000,229829200.0000000000,377500.0000000000
0.2936000000,217885150,3892950,0.0178670000,0.0034180000,48.6362000000,91.1677000000,0.0285950000,0.0095320000,1.8744229960,3892950.0000000000,213992200.0000000000,229727150.0000000000,377150.0000000000
0.2935000000,217988650,3893300,0.0178600000,0.0033820000,48.6593000000,91.1759000000,0.0285950000,0.0095320000,1.8736886280,3893300.0000000000,214095350.0000000000,229624000.0000000000,376800.0000000000
0.2934000000,218091150,3893700,0.0178540000,0.0039020000,48.6822000000,91.1852000000,0.0285950000,0.0095320000,1.8730591690,3893700.0000000000,214197450.0000000000,229521900.0000000000,376400.0000000000
0.2933000000,218193700,3894100,0.0178470000,0.0039010000,48.7051000000,91.1946000000,0.0285950000,0.0095320000,1.8723248010,3894100.0000000000,214299600.0000000000,229419750.0000000000,376000.0000000000
0.2932000000,218296900,3894450,0.0178400000,0.0033910000,48.7281000000,91.2028000000,0.0285950000,0.0095320000,1.8715904320,3894450.0000000000,214402450.0000000000,229316900.0000000000,375650.0000000000
0.2931000000,218399800,3894800,0.0178330000,0.0034010000,48.7511000000,91.2110000000,0.0285950000,0.0095320000,1.8708560640,3894800.0000000000,214505000.0000000000,229214350.0000000000,375300.0000000000
0.2930000000,218502300,3895150,0.0178270000,0.0034150000,48.7740000000,91.2192000000,0.0285950000,0.0095320000,1.8702266050,3895150.0000000000,214607150.0000000000,229112200.0000000000,374950.0000000000
0.2929000000,218605300,3895550,0.0178200000,0.0038830000,48.7970000000,91.2285000000,0.0285950000,0.0095320000,1.8694922370,3895550.0000000000,214709750.0000000000,229009600.0000000000,374550.0000000000
0.2928000000,218708100,3895950,0.0178130000,0.0038910000,48.8199000000,91.2379000000,0.0285950000,0.0095320000,1.8687578680,3895950.0000000000,214812150.0000000000,228907200.0000000000,374150.0000000000
0.2927000000,218811150,3896300,0.0178070000,0.0033960000,48.8429000000,91.2461000000,0.0285950000,0.0095320000,1.8681284100,3896300.0000000000,214914850.0000000000,228804500.0000000000,373800.0000000000
0.2926000000,218914100,3896700,0.0178000000,0.0038850000,48.8659000000,91.2555000000,0.0285950000,0.0095320000,1.8673940410,3896700.0000000000,215017400.0000000000,228701950.0000000000,373400.0000000000
0.2925000000,219016500,3897050,0.0177930000,0.0034180000,48.8888000000,91.2637000000,0.0285950000,0.0095320000,1.8666596730,3897050.0000000000,215119450.0000000000,228599900.0000000000,373050.0000000000
0.2924000000,219120200,3897400,0.0177870000,0.0033750000,48.9119000000,91.2719000000,0.0285950000,0.0095320000,1.8660302140,3897400.0000000000,215222800.0000000000,228496550.0000000000,372700.0000000000
0.2923000000,219222850,3897800,0.0177800000,0.0038970000,48.9348000000,91.2812000000,0.0285950000,0.0095320000,1.8652958460,3897800.0000000000,215325050.0000000000,228394300.0000000000,372300.0000000000
0.2922000000,219325200,3898150,0.0177730000,0.0034200000,48.9577000000,91.2894000000,0.0285950000,0.0095320000,1.8645614770,3898150.0000000000,215427050.0000000000,228292300.0000000000,371950.0000000000
0.2921000000,219427950,3898550,0.0177670000,0.0038930000,48.9806000000,91.2988000000,0.0285950000,0.0095320000,1.8639320180,3898550.0000000000,215529400.0000000000,228189950.0000000000,371550.0000000000
0.2920000000,219531700,3898900,0.0177600000,0.0033730000,49.0038000000,91.3070000000,0.0285950000,0.0095320000,1.8631976500,3898900.0000000000,215632800.0000000000,228086550.0000000000,371200.0000000000
0.2919000000,219634000,3899300,0.0177540000,0.0039100000,49.0266000000,91.3164000000,0.0285950000,0.0095320000,1.8625681910,3899300.0000000000,215734700.0000000000,227984650.0000000000,370800.0000000000
0.2918000000,219737600,3899650,0.0177470000,0.0033780000,49.0497000000,91.3246000000,0.0285950000,0.0095320000,1.8618338230,3899650.0000000000,215837950.0000000000,227881400.0000000000,370450.0000000000
0.2917000000,219840400,3900000,0.0177400000,0.0034050000,49.0727000000,91.3328000000,0.0285950000,0.0095320000,1.8610994540,3900000.0000000000,215940400.0000000000,227778950.0000000000,370100.0000000000
0.2916000000,219944050,3900400,0.0177340000,0.0038590000,49.0958000000,91.3421000000,0.0285950000,0.0095320000,1.8604699960,3900400.0000000000,216043650.0000000000,227675700.0000000000,369700.0000000000
0.2915000000,220046850,3900750,0.0177270000,0.0034050000,49.1188000000,91.3503000000,0.0285950000,0.0095320000,1.8597356270,3900750.0000000000,216146100.0000000000,227573250.0000000000,369350.0000000000
0.2914000000,220149850,3901050,0.0177200000,0.0029130000,49.1417000000,91.3573000000,0.0285950000,0.0095320000,1.8590012590,3901050.0000000000,216248800.0000000000,227470550.0000000000,369050.0000000000
0.2913000000,220253700,3901450,0.0177130000,0.0038520000,49.1649000000,91.3667000000,0.0285950000,0.0095320000,1.8582668900,3901450.0000000000,216352250.0000000000,227367100.0000000000,368650.0000000000
0.2912000000,220356400,3901850,0.0177070000,0.0038950000,49.1879000000,91.3761000000,0.0285950000,0.0095320000,1.8576374320,3901850.0000000000,216454550.0000000000,227264800.0000000000,368250.0000000000
0.2911000000,220458950,3902200,0.0177000000,0.0034130000,49.2107000000,91.3843000000,0.0285950000,0.0095320000,1.8569030630,3902200.0000000000,216556750.0000000000,227162600.0000000000,367900.0000000000
0.2910000000,220561550,3902550,0.0176940000,0.0034110000,49.2336000000,91.3925000000,0.0285950000,0.0095320000,1.8562736050,3902550.0000000000,216659000.0000000000,227060350.0000000000,367550.0000000000
0.2909000000,220664450,3902950,0.0176870000,0.0038870000,49.2566000000,91.4018000000,0.0285950000,0.0095320000,1.8555392360,3902950.0000000000,216761500.0000000000,226957850.0000000000,367150.0000000000
0.2908000000,220767200,3903300,0.0176810000,0.0034060000,49.2796000000,91.4100000000,0.0285950000,0.0095320000,1.8549097780,3903300.0000000000,216863900.0000000000,226855450.0000000000,366800.0000000000
