"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0743000000,926150,100100,0.1080820000,0.0116280000,0.2067000000,74.5624000000,0.0008990000,0.0003000000,360.2733333330,100100.0000000000,826050.0000000000,447029150.0000000000,34150.0000000000
0.0742000000,930600,100150,0.1076190000,0.0112360000,0.2077000000,74.5996000000,0.0008990000,0.0003000000,358.7300000000,100150.0000000000,830450.0000000000,447024750.0000000000,34100.0000000000
0.0741000000,935300,100150,0.1070780000,0.0000000000,0.2088000000,74.5996000000,0.0008990000,0.0003000000,356.9266666670,100150.0000000000,835150.0000000000,447020050.0000000000,34100.0000000000
0.0740000000,939600,100200,0.1066410000,0.0116280000,0.2097000000,74.6369000000,0.0008990000,0.0003000000,355.4700000000,100200.0000000000,839400.0000000000,447015800.0000000000,34050.0000000000
0.0739000000,943950,100250,0.1062030000,0.0114940000,0.2107000000,74.6741000000,0.0008990000,0.0003000000,354.0100000000,100250.0000000000,843700.0000000000,447011500.0000000000,34000.0000000000
0.0738000000,948400,100300,0.1057570000,0.0112360000,0.2117000000,74.7114000000,0.0008990000,0.0003000000,352.5233333330,100300.0000000000,848100.0000000000,447007100.0000000000,33950.0000000000
0.0737000000,953150,100350,0.1052820000,0.0105260000,0.2128000000,74.7486000000,0.0008990000,0.0003000000,350.9400000000,100350.0000000000,852800.0000000000,447002400.0000000000,33900.0000000000
0.0736000000,957900,100400,0.1048130000,0.0105260000,0.2138000000,74.7858000000,0.0008990000,0.0003000000,349.3766666670,100400.0000000000,857500.0000000000,446997700.0000000000,33850.0000000000
0.0735000000,962650,100450,0.1043470000,0.0105260000,0.2149000000,74.8231000000,0.0008990000,0.0003000000,347.8233333330,100450.0000000000,862200.0000000000,446993000.0000000000,33800.0000000000
0.0734000000,967350,100500,0.1038920000,0.0106380000,0.2159000000,74.8603000000,0.0008990000,0.0003000000,346.3066666670,100500.0000000000,866850.0000000000,446988350.0000000000,33750.0000000000
0.0733000000,972150,100550,0.1034310000,0.0104170000,0.2170000000,74.8976000000,0.0008990000,0.0003000000,344.7700000000,100550.0000000000,871600.0000000000,446983600.0000000000,33700.0000000000
0.0732000000,976850,100550,0.1029330000,0.0000000000,0.2181000000,74.8976000000,0.0008990000,0.0003000000,343.1100000000,100550.0000000000,876300.0000000000,446978900.0000000000,33700.0000000000
0.0731000000,981500,100600,0.1024960000,0.0107530000,0.2191000000,74.9348000000,0.0008990000,0.0003000000,341.6533333330,100600.0000000000,880900.0000000000,446974300.0000000000,33650.0000000000
0.0730000000,986300,100650,0.1020480000,0.0104170000,0.2202000000,74.9721000000,0.0008990000,0.0003000000,340.1600000000,100650.0000000000,885650.0000000000,446969550.0000000000,33600.0000000000
0.0729000000,991350,100700,0.1015790000,0.0099010000,0.2213000000,75.0093000000,0.0008990000,0.0003000000,338.5966666670,100700.0000000000,890650.0000000000,446964550.0000000000,33550.0000000000
0.0728000000,996400,100750,0.1011140000,0.0099010000,0.2224000000,75.0466000000,0.0008990000,0.0003000000,337.0466666670,100750.0000000000,895650.0000000000,446959550.0000000000,33500.0000000000
0.0727000000,1001150,100800,0.1006840000,0.0105260000,0.2235000000,75.0838000000,0.0008990000,0.0003000000,335.6133333330,100800.0000000000,900350.0000000000,446954850.0000000000,33450.0000000000
0.0726000000,1006100,100850,0.1002390000,0.0101010000,0.2246000000,75.1210000000,0.0008990000,0.0003000000,334.1300000000,100850.0000000000,905250.0000000000,446949950.0000000000,33400.0000000000
0.0725000000,1011000,100900,0.0998020000,0.0102040000,0.2257000000,75.1583000000,0.0008990000,0.0003000000,332.6733333330,100900.0000000000,910100.0000000000,446945100.0000000000,33350.0000000000
0.0724000000,1016150,100950,0.0993460000,0.0097090000,0.2268000000,75.1955000000,0.0008990000,0.0003000000,331.1533333330,100950.0000000000,915200.0000000000,446940000.0000000000,33300.0000000000
0.0723000000,1021250,100950,0.0988490000,0.0000000000,0.2280000000,75.1955000000,0.0008990000,0.0003000000,329.4966666670,100950.0000000000,920300.0000000000,446934900.0000000000,33300.0000000000
0.0722000000,1026300,101000,0.0984120000,0.0099010000,0.2291000000,75.2328000000,0.0008990000,0.0003000000,328.0400000000,101000.0000000000,925300.0000000000,446929900.0000000000,33250.0000000000
