"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.4671000000,100909350,4080800,0.0404400000,0.0169850000,22.5249000000,68.9371000000,0.0396410000,0.0132140000,3.0603904950,4080800.0000000000,96828550.0000000000,345241300.0000000000,1838800.0000000000
0.4670000000,100957100,4081700,0.0404300000,0.0188480000,22.5356000000,68.9523000000,0.0396410000,0.0132140000,3.0596337220,4081700.0000000000,96875400.0000000000,345194450.0000000000,1837900.0000000000
0.4669000000,101004500,4082600,0.0404200000,0.0189870000,22.5462000000,68.9675000000,0.0396410000,0.0132140000,3.0588769490,4082600.0000000000,96921900.0000000000,345147950.0000000000,1837000.0000000000
0.4668000000,101051950,4083400,0.0404090000,0.0168600000,22.5568000000,68.9810000000,0.0396410000,0.0132140000,3.0580444980,4083400.0000000000,96968550.0000000000,345101300.0000000000,1836200.0000000000
0.4667000000,101098950,4084250,0.0403990000,0.0180850000,22.5673000000,68.9954000000,0.0396410000,0.0132140000,3.0572877250,4084250.0000000000,97014700.0000000000,345055150.0000000000,1835350.0000000000
0.4666000000,101146450,4085050,0.0403870000,0.0168420000,22.5779000000,69.0089000000,0.0396410000,0.0132140000,3.0563795970,4085050.0000000000,97061400.0000000000,345008450.0000000000,1834550.0000000000
0.4665000000,101193900,4085900,0.0403770000,0.0179140000,22.5885000000,69.0232000000,0.0396410000,0.0132140000,3.0556228240,4085900.0000000000,97108000.0000000000,344961850.0000000000,1833700.0000000000
0.4664000000,101240900,4086700,0.0403660000,0.0170210000,22.5989000000,69.0368000000,0.0396410000,0.0132140000,3.0547903740,4086700.0000000000,97154200.0000000000,344915650.0000000000,1832900.0000000000
0.4663000000,101288950,4087500,0.0403550000,0.0166490000,22.6097000000,69.0503000000,0.0396410000,0.0132140000,3.0539579230,4087500.0000000000,97201450.0000000000,344868400.0000000000,1832100.0000000000
0.4662000000,101336350,4088300,0.0403440000,0.0168780000,22.6203000000,69.0638000000,0.0396410000,0.0132140000,3.0531254730,4088300.0000000000,97248050.0000000000,344821800.0000000000,1831300.0000000000
0.4661000000,101383600,4089100,0.0403330000,0.0169310000,22.6308000000,69.0773000000,0.0396410000,0.0132140000,3.0522930230,4089100.0000000000,97294500.0000000000,344775350.0000000000,1830500.0000000000
0.4660000000,101431050,4089950,0.0403220000,0.0179140000,22.6414000000,69.0917000000,0.0396410000,0.0132140000,3.0514605720,4089950.0000000000,97341100.0000000000,344728750.0000000000,1829650.0000000000
0.4659000000,101478700,4090800,0.0403120000,0.0178380000,22.6520000000,69.1060000000,0.0396410000,0.0132140000,3.0507037990,4090800.0000000000,97387900.0000000000,344681950.0000000000,1828800.0000000000
0.4658000000,101526550,4091650,0.0403010000,0.0177640000,22.6627000000,69.1204000000,0.0396410000,0.0132140000,3.0498713490,4091650.0000000000,97434900.0000000000,344634950.0000000000,1827950.0000000000
0.4657000000,101574150,4092500,0.0402910000,0.0178570000,22.6733000000,69.1347000000,0.0396410000,0.0132140000,3.0491145750,4092500.0000000000,97481650.0000000000,344588200.0000000000,1827100.0000000000
0.4656000000,101622050,4093300,0.0402800000,0.0167010000,22.6840000000,69.1483000000,0.0396410000,0.0132140000,3.0482821250,4093300.0000000000,97528750.0000000000,344541100.0000000000,1826300.0000000000
0.4655000000,101669500,4094200,0.0402700000,0.0189670000,22.6946000000,69.1635000000,0.0396410000,0.0132140000,3.0475253520,4094200.0000000000,97575300.0000000000,344494550.0000000000,1825400.0000000000
0.4654000000,101716600,4095050,0.0402590000,0.0180470000,22.7051000000,69.1778000000,0.0396410000,0.0132140000,3.0466929010,4095050.0000000000,97621550.0000000000,344448300.0000000000,1824550.0000000000
0.4653000000,101764350,4095850,0.0402480000,0.0167540000,22.7158000000,69.1913000000,0.0396410000,0.0132140000,3.0458604510,4095850.0000000000,97668500.0000000000,344401350.0000000000,1823750.0000000000
0.4652000000,101811650,4096700,0.0402380000,0.0179700000,22.7263000000,69.2057000000,0.0396410000,0.0132140000,3.0451036780,4096700.0000000000,97714950.0000000000,344354900.0000000000,1822900.0000000000
0.4651000000,101859400,4097500,0.0402270000,0.0167540000,22.7370000000,69.2192000000,0.0396410000,0.0132140000,3.0442712270,4097500.0000000000,97761900.0000000000,344307950.0000000000,1822100.0000000000
0.4650000000,101907100,4098350,0.0402170000,0.0178200000,22.7477000000,69.2336000000,0.0396410000,0.0132140000,3.0435144540,4098350.0000000000,97808750.0000000000,344261100.0000000000,1821250.0000000000
0.4649000000,101954900,4099200,0.0402060000,0.0177820000,22.7583000000,69.2479000000,0.0396410000,0.0132140000,3.0426820040,4099200.0000000000,97855700.0000000000,344214150.0000000000,1820400.0000000000
0.4648000000,102002950,4100000,0.0401950000,0.0166490000,22.7691000000,69.2614000000,0.0396410000,0.0132140000,3.0418495540,4100000.0000000000,97902950.0000000000,344166900.0000000000,1819600.0000000000
0.4647000000,102050350,4100850,0.0401850000,0.0179320000,22.7796000000,69.2758000000,0.0396410000,0.0132140000,3.0410927800,4100850.0000000000,97949500.0000000000,344120350.0000000000,1818750.0000000000
0.4646000000,102097900,4101650,0.0401740000,0.0168240000,22.7902000000,69.2893000000,0.0396410000,0.0132140000,3.0402603300,4101650.0000000000,97996250.0000000000,344073600.0000000000,1817950.0000000000
0.4645000000,102146050,4102550,0.0401640000,0.0186920000,22.8010000000,69.3045000000,0.0396410000,0.0132140000,3.0395035570,4102550.0000000000,98043500.0000000000,344026350.0000000000,1817050.0000000000
0.4644000000,102194000,4103400,0.0401530000,0.0177270000,22.8117000000,69.3189000000,0.0396410000,0.0132140000,3.0386711060,4103400.0000000000,98090600.0000000000,343979250.0000000000,1816200.0000000000
0.4643000000,102241800,4104250,0.0401430000,0.0177820000,22.8224000000,69.3332000000,0.0396410000,0.0132140000,3.0379143330,4104250.0000000000,98137550.0000000000,343932300.0000000000,1815350.0000000000
0.4642000000,102289350,4105100,0.0401320000,0.0178760000,22.8330000000,69.3476000000,0.0396410000,0.0132140000,3.0370818830,4105100.0000000000,98184250.0000000000,343885600.0000000000,1814500.0000000000
0.4641000000,102338100,4105950,0.0401210000,0.0174360000,22.8439000000,69.3620000000,0.0396410000,0.0132140000,3.0362494320,4105950.0000000000,98232150.0000000000,343837700.0000000000,1813650.0000000000
0.4640000000,102385950,4106800,0.0401110000,0.0177640000,22.8545000000,69.3763000000,0.0396410000,0.0132140000,3.0354926590,4106800.0000000000,98279150.0000000000,343790700.0000000000,1812800.0000000000
0.4639000000,102433700,4107600,0.0401000000,0.0167540000,22.8652000000,69.3898000000,0.0396410000,0.0132140000,3.0346602090,4107600.0000000000,98326100.0000000000,343743750.0000000000,1812000.0000000000
0.4638000000,102481100,4108400,0.0400890000,0.0168780000,22.8758000000,69.4033000000,0.0396410000,0.0132140000,3.0338277580,4108400.0000000000,98372700.0000000000,343697150.0000000000,1811200.0000000000
0.4637000000,102528900,4109200,0.0400780000,0.0167360000,22.8865000000,69.4169000000,0.0396410000,0.0132140000,3.0329953080,4109200.0000000000,98419700.0000000000,343650150.0000000000,1810400.0000000000
0.4636000000,102577600,4110050,0.0400680000,0.0174540000,22.8973000000,69.4312000000,0.0396410000,0.0132140000,3.0322385350,4110050.0000000000,98467550.0000000000,343602300.0000000000,1809550.0000000000
0.4635000000,102625000,4110800,0.0400570000,0.0158230000,22.9079000000,69.4439000000,0.0396410000,0.0132140000,3.0314060840,4110800.0000000000,98514200.0000000000,343555650.0000000000,1808800.0000000000
0.4634000000,102672500,4111600,0.0400460000,0.0168420000,22.9185000000,69.4574000000,0.0396410000,0.0132140000,3.0305736340,4111600.0000000000,98560900.0000000000,343508950.0000000000,1808000.0000000000
0.4633000000,102720700,4112400,0.0400350000,0.0165980000,22.9293000000,69.4709000000,0.0396410000,0.0132140000,3.0297411840,4112400.0000000000,98608300.0000000000,343461550.0000000000,1807200.0000000000
0.4632000000,102768800,4113200,0.0400240000,0.0166320000,22.9400000000,69.4844000000,0.0396410000,0.0132140000,3.0289087330,4113200.0000000000,98655600.0000000000,343414250.0000000000,1806400.0000000000
0.4631000000,102816650,4114050,0.0400130000,0.0177640000,22.9507000000,69.4988000000,0.0396410000,0.0132140000,3.0280762830,4114050.0000000000,98702600.0000000000,343367250.0000000000,1805550.0000000000
0.4630000000,102865000,4114900,0.0400030000,0.0175800000,22.9615000000,69.5131000000,0.0396410000,0.0132140000,3.0273195100,4114900.0000000000,98750100.0000000000,343319750.0000000000,1804700.0000000000
0.4629000000,102912300,4115700,0.0399920000,0.0169130000,22.9720000000,69.5267000000,0.0396410000,0.0132140000,3.0264870590,4115700.0000000000,98796600.0000000000,343273250.0000000000,1803900.0000000000
0.4628000000,102960050,4116600,0.0399820000,0.0188480000,22.9827000000,69.5419000000,0.0396410000,0.0132140000,3.0257302860,4116600.0000000000,98843450.0000000000,343226400.0000000000,1803000.0000000000
0.4627000000,103007750,4117400,0.0399720000,0.0167710000,22.9933000000,69.5554000000,0.0396410000,0.0132140000,3.0249735130,4117400.0000000000,98890350.0000000000,343179500.0000000000,1802200.0000000000
0.4626000000,103055150,4118250,0.0399620000,0.0179320000,23.0039000000,69.5697000000,0.0396410000,0.0132140000,3.0242167400,4118250.0000000000,98936900.0000000000,343132950.0000000000,1801350.0000000000
0.4625000000,103103050,4119050,0.0399510000,0.0167010000,23.0146000000,69.5832000000,0.0396410000,0.0132140000,3.0233842890,4119050.0000000000,98984000.0000000000,343085850.0000000000,1800550.0000000000
0.4624000000,103150850,4119900,0.0399410000,0.0177820000,23.0253000000,69.5976000000,0.0396410000,0.0132140000,3.0226275160,4119900.0000000000,99030950.0000000000,343038900.0000000000,1799700.0000000000
0.4623000000,103198250,4120750,0.0399300000,0.0179320000,23.0359000000,69.6120000000,0.0396410000,0.0132140000,3.0217950660,4120750.0000000000,99077500.0000000000,342992350.0000000000,1798850.0000000000
0.4622000000,103246250,4121550,0.0399200000,0.0166670000,23.0466000000,69.6255000000,0.0396410000,0.0132140000,3.0210382930,4121550.0000000000,99124700.0000000000,342945150.0000000000,1798050.0000000000
0.4621000000,103294850,4122400,0.0399090000,0.0174900000,23.0574000000,69.6398000000,0.0396410000,0.0132140000,3.0202058420,4122400.0000000000,99172450.0000000000,342897400.0000000000,1797200.0000000000
0.4620000000,103343250,4123200,0.0398980000,0.0165290000,23.0682000000,69.6534000000,0.0396410000,0.0132140000,3.0193733920,4123200.0000000000,99220050.0000000000,342849800.0000000000,1796400.0000000000
0.4619000000,103391150,4124050,0.0398880000,0.0177450000,23.0789000000,69.6677000000,0.0396410000,0.0132140000,3.0186166190,4124050.0000000000,99267100.0000000000,342802750.0000000000,1795550.0000000000
0.4618000000,103439300,4124900,0.0398770000,0.0176530000,23.0897000000,69.6821000000,0.0396410000,0.0132140000,3.0177841680,4124900.0000000000,99314400.0000000000,342755450.0000000000,1794700.0000000000
0.4617000000,103487000,4125750,0.0398670000,0.0178200000,23.1003000000,69.6964000000,0.0396410000,0.0132140000,3.0170273950,4125750.0000000000,99361250.0000000000,342708600.0000000000,1793850.0000000000
0.4616000000,103534650,4126550,0.0398570000,0.0167890000,23.1110000000,69.7099000000,0.0396410000,0.0132140000,3.0162706220,4126550.0000000000,99408100.0000000000,342661750.0000000000,1793050.0000000000
0.4615000000,103582400,4127400,0.0398470000,0.0178010000,23.1216000000,69.7243000000,0.0396410000,0.0132140000,3.0155138490,4127400.0000000000,99455000.0000000000,342614850.0000000000,1792200.0000000000
0.4614000000,103630350,4128200,0.0398360000,0.0166840000,23.1323000000,69.7378000000,0.0396410000,0.0132140000,3.0146813990,4128200.0000000000,99502150.0000000000,342567700.0000000000,1791400.0000000000
0.4613000000,103678250,4129050,0.0398260000,0.0177450000,23.1430000000,69.7522000000,0.0396410000,0.0132140000,3.0139246250,4129050.0000000000,99549200.0000000000,342520650.0000000000,1790550.0000000000
0.4612000000,103726800,4129850,0.0398150000,0.0164780000,23.1538000000,69.7657000000,0.0396410000,0.0132140000,3.0130921750,4129850.0000000000,99596950.0000000000,342472900.0000000000,1789750.0000000000
0.4611000000,103775400,4130750,0.0398050000,0.0185190000,23.1647000000,69.7809000000,0.0396410000,0.0132140000,3.0123354020,4130750.0000000000,99644650.0000000000,342425200.0000000000,1788850.0000000000
0.4610000000,103823850,4131500,0.0397930000,0.0154800000,23.1755000000,69.7936000000,0.0396410000,0.0132140000,3.0114272740,4131500.0000000000,99692350.0000000000,342377500.0000000000,1788100.0000000000
0.4609000000,103871550,4132350,0.0397830000,0.0178200000,23.1862000000,69.8079000000,0.0396410000,0.0132140000,3.0106705010,4132350.0000000000,99739200.0000000000,342330650.0000000000,1787250.0000000000
0.4608000000,103919700,4133150,0.0397730000,0.0166150000,23.1969000000,69.8214000000,0.0396410000,0.0132140000,3.0099137280,4133150.0000000000,99786550.0000000000,342283300.0000000000,1786450.0000000000
0.4607000000,103967500,4133950,0.0397620000,0.0167360000,23.2076000000,69.8350000000,0.0396410000,0.0132140000,3.0090812770,4133950.0000000000,99833550.0000000000,342236300.0000000000,1785650.0000000000
0.4606000000,104015700,4134750,0.0397510000,0.0165980000,23.2183000000,69.8485000000,0.0396410000,0.0132140000,3.0082488270,4134750.0000000000,99880950.0000000000,342188900.0000000000,1784850.0000000000
0.4605000000,104063600,4135600,0.0397410000,0.0177450000,23.2290000000,69.8628000000,0.0396410000,0.0132140000,3.0074920540,4135600.0000000000,99928000.0000000000,342141850.0000000000,1784000.0000000000
0.4604000000,104112300,4136450,0.0397310000,0.0174540000,23.2399000000,69.8772000000,0.0396410000,0.0132140000,3.0067352810,4136450.0000000000,99975850.0000000000,342094000.0000000000,1783150.0000000000
0.4603000000,104160150,4137300,0.0397210000,0.0177640000,23.2506000000,69.8915000000,0.0396410000,0.0132140000,3.0059785080,4137300.0000000000,100022850.0000000000,342047000.0000000000,1782300.0000000000
0.4602000000,104208300,4138150,0.0397100000,0.0176530000,23.2613000000,69.9059000000,0.0396410000,0.0132140000,3.0051460570,4138150.0000000000,100070150.0000000000,341999700.0000000000,1781450.0000000000
0.4601000000,104257100,4138950,0.0396990000,0.0163930000,23.2722000000,69.9194000000,0.0396410000,0.0132140000,3.0043136070,4138950.0000000000,100118150.0000000000,341951700.0000000000,1780650.0000000000
0.4600000000,104305550,4139800,0.0396890000,0.0175440000,23.2830000000,69.9338000000,0.0396410000,0.0132140000,3.0035568340,4139800.0000000000,100165750.0000000000,341904100.0000000000,1779800.0000000000
0.4599000000,104353500,4140600,0.0396790000,0.0166840000,23.2937000000,69.9473000000,0.0396410000,0.0132140000,3.0028000610,4140600.0000000000,100212900.0000000000,341856950.0000000000,1779000.0000000000
0.4598000000,104401600,4141450,0.0396680000,0.0176720000,23.3045000000,69.9617000000,0.0396410000,0.0132140000,3.0019676100,4141450.0000000000,100260150.0000000000,341809700.0000000000,1778150.0000000000
0.4597000000,104449750,4142250,0.0396580000,0.0166150000,23.3152000000,69.9752000000,0.0396410000,0.0132140000,3.0012108370,4142250.0000000000,100307500.0000000000,341762350.0000000000,1777350.0000000000
0.4596000000,104498000,4143100,0.0396480000,0.0176170000,23.3260000000,69.9895000000,0.0396410000,0.0132140000,3.0004540640,4143100.0000000000,100354900.0000000000,341714950.0000000000,1776500.0000000000
0.4595000000,104546700,4143950,0.0396370000,0.0174540000,23.3369000000,70.0039000000,0.0396410000,0.0132140000,2.9996216130,4143950.0000000000,100402750.0000000000,341667100.0000000000,1775650.0000000000
0.4594000000,104594350,4144700,0.0396260000,0.0157400000,23.3475000000,70.0166000000,0.0396410000,0.0132140000,2.9987891630,4144700.0000000000,100449650.0000000000,341620200.0000000000,1774900.0000000000
0.4593000000,104642800,4145500,0.0396160000,0.0165120000,23.3583000000,70.0301000000,0.0396410000,0.0132140000,2.9980323900,4145500.0000000000,100497300.0000000000,341572550.0000000000,1774100.0000000000
0.4592000000,104691300,4146300,0.0396050000,0.0164950000,23.3691000000,70.0436000000,0.0396410000,0.0132140000,2.9971999390,4146300.0000000000,100545000.0000000000,341524850.0000000000,1773300.0000000000
0.4591000000,104740050,4147100,0.0395940000,0.0164100000,23.3800000000,70.0571000000,0.0396410000,0.0132140000,2.9963674890,4147100.0000000000,100592950.0000000000,341476900.0000000000,1772500.0000000000
0.4590000000,104788050,4147950,0.0395840000,0.0177080000,23.3907000000,70.0715000000,0.0396410000,0.0132140000,2.9956107160,4147950.0000000000,100640100.0000000000,341429750.0000000000,1771650.0000000000
0.4589000000,104836400,4148750,0.0395740000,0.0165460000,23.4015000000,70.0850000000,0.0396410000,0.0132140000,2.9948539430,4148750.0000000000,100687650.0000000000,341382200.0000000000,1770850.0000000000
0.4588000000,104885100,4149600,0.0395630000,0.0174540000,23.4124000000,70.0993000000,0.0396410000,0.0132140000,2.9940214920,4149600.0000000000,100735500.0000000000,341334350.0000000000,1770000.0000000000
0.4587000000,104933300,4150450,0.0395530000,0.0176350000,23.4232000000,70.1137000000,0.0396410000,0.0132140000,2.9932647190,4150450.0000000000,100782850.0000000000,341287000.0000000000,1769150.0000000000
0.4586000000,104981400,4151250,0.0395430000,0.0166320000,23.4339000000,70.1272000000,0.0396410000,0.0132140000,2.9925079460,4151250.0000000000,100830150.0000000000,341239700.0000000000,1768350.0000000000
0.4585000000,105029500,4152100,0.0395330000,0.0176720000,23.4446000000,70.1416000000,0.0396410000,0.0132140000,2.9917511730,4152100.0000000000,100877400.0000000000,341192450.0000000000,1767500.0000000000
0.4584000000,105077900,4152950,0.0395230000,0.0175620000,23.4554000000,70.1559000000,0.0396410000,0.0132140000,2.9909944000,4152950.0000000000,100924950.0000000000,341144900.0000000000,1766650.0000000000
0.4583000000,105126700,4153750,0.0395120000,0.0163930000,23.4663000000,70.1694000000,0.0396410000,0.0132140000,2.9901619490,4153750.0000000000,100972950.0000000000,341096900.0000000000,1765850.0000000000
0.4582000000,105175100,4154550,0.0395010000,0.0165290000,23.4771000000,70.1830000000,0.0396410000,0.0132140000,2.9893294990,4154550.0000000000,101020550.0000000000,341049300.0000000000,1765050.0000000000
0.4581000000,105223600,4155350,0.0394910000,0.0164950000,23.4880000000,70.1965000000,0.0396410000,0.0132140000,2.9885727260,4155350.0000000000,101068250.0000000000,341001600.0000000000,1764250.0000000000
0.4580000000,105271650,4156150,0.0394800000,0.0166490000,23.4987000000,70.2100000000,0.0396410000,0.0132140000,2.9877402750,4156150.0000000000,101115500.0000000000,340954350.0000000000,1763450.0000000000
0.4579000000,105319600,4156950,0.0394700000,0.0166840000,23.5094000000,70.2235000000,0.0396410000,0.0132140000,2.9869835020,4156950.0000000000,101162650.0000000000,340907200.0000000000,1762650.0000000000
0.4578000000,105368200,4157800,0.0394600000,0.0174900000,23.5202000000,70.2379000000,0.0396410000,0.0132140000,2.9862267290,4157800.0000000000,101210400.0000000000,340859450.0000000000,1761800.0000000000
0.4577000000,105417050,4158650,0.0394500000,0.0174000000,23.5311000000,70.2522000000,0.0396410000,0.0132140000,2.9854699560,4158650.0000000000,101258400.0000000000,340811450.0000000000,1760950.0000000000
0.4576000000,105465400,4159400,0.0394390000,0.0155120000,23.5419000000,70.2649000000,0.0396410000,0.0132140000,2.9846375060,4159400.0000000000,101306000.0000000000,340763850.0000000000,1760200.0000000000
0.4575000000,105513250,4160150,0.0394280000,0.0156740000,23.5526000000,70.2776000000,0.0396410000,0.0132140000,2.9838050550,4160150.0000000000,101353100.0000000000,340716750.0000000000,1759450.0000000000
0.4574000000,105561650,4160950,0.0394170000,0.0165290000,23.5634000000,70.2911000000,0.0396410000,0.0132140000,2.9829726050,4160950.0000000000,101400700.0000000000,340669150.0000000000,1758650.0000000000
0.4573000000,105609700,4161700,0.0394060000,0.0156090000,23.5741000000,70.3037000000,0.0396410000,0.0132140000,2.9821401540,4161700.0000000000,101448000.0000000000,340621850.0000000000,1757900.0000000000
0.4572000000,105658500,4162550,0.0393960000,0.0174180000,23.5850000000,70.3181000000,0.0396410000,0.0132140000,2.9813833810,4162550.0000000000,101495950.0000000000,340573900.0000000000,1757050.0000000000
0.4571000000,105707250,4163350,0.0393860000,0.0164100000,23.5959000000,70.3316000000,0.0396410000,0.0132140000,2.9806266080,4163350.0000000000,101543900.0000000000,340525950.0000000000,1756250.0000000000
0.4570000000,105755850,4164100,0.0393750000,0.0154320000,23.6068000000,70.3443000000,0.0396410000,0.0132140000,2.9797941580,4164100.0000000000,101591750.0000000000,340478100.0000000000,1755500.0000000000
0.4569000000,105804450,4164950,0.0393650000,0.0174900000,23.6176000000,70.3586000000,0.0396410000,0.0132140000,2.9790373850,4164950.0000000000,101639500.0000000000,340430350.0000000000,1754650.0000000000
0.4568000000,105853200,4165800,0.0393550000,0.0174360000,23.6285000000,70.3730000000,0.0396410000,0.0132140000,2.9782806110,4165800.0000000000,101687400.0000000000,340382450.0000000000,1753800.0000000000
0.4567000000,105901700,4166550,0.0393440000,0.0154640000,23.6393000000,70.3857000000,0.0396410000,0.0132140000,2.9774481610,4166550.0000000000,101735150.0000000000,340334700.0000000000,1753050.0000000000
0.4566000000,105950550,4167350,0.0393330000,0.0163770000,23.6502000000,70.3992000000,0.0396410000,0.0132140000,2.9766157110,4167350.0000000000,101783200.0000000000,340286650.0000000000,1752250.0000000000
0.4565000000,105999350,4168100,0.0393220000,0.0153690000,23.6611000000,70.4119000000,0.0396410000,0.0132140000,2.9757832600,4168100.0000000000,101831250.0000000000,340238600.0000000000,1751500.0000000000
0.4564000000,106048100,4168850,0.0393110000,0.0153850000,23.6720000000,70.4245000000,0.0396410000,0.0132140000,2.9749508100,4168850.0000000000,101879250.0000000000,340190600.0000000000,1750750.0000000000
0.4563000000,106097200,4169750,0.0393010000,0.0183300000,23.6830000000,70.4397000000,0.0396410000,0.0132140000,2.9741940370,4169750.0000000000,101927450.0000000000,340142400.0000000000,1749850.0000000000
0.4562000000,106145900,4170500,0.0392900000,0.0154000000,23.6938000000,70.4524000000,0.0396410000,0.0132140000,2.9733615860,4170500.0000000000,101975400.0000000000,340094450.0000000000,1749100.0000000000
0.4561000000,106194800,4171300,0.0392800000,0.0163600000,23.7048000000,70.4659000000,0.0396410000,0.0132140000,2.9726048130,4171300.0000000000,102023500.0000000000,340046350.0000000000,1748300.0000000000
0.4560000000,106243000,4172150,0.0392700000,0.0176350000,23.7155000000,70.4803000000,0.0396410000,0.0132140000,2.9718480400,4172150.0000000000,102070850.0000000000,339999000.0000000000,1747450.0000000000
0.4559000000,106292100,4173000,0.0392600000,0.0173120000,23.7265000000,70.4946000000,0.0396410000,0.0132140000,2.9710912670,4173000.0000000000,102119100.0000000000,339950750.0000000000,1746600.0000000000
0.4558000000,106340600,4173800,0.0392490000,0.0164950000,23.7373000000,70.5081000000,0.0396410000,0.0132140000,2.9702588160,4173800.0000000000,102166800.0000000000,339903050.0000000000,1745800.0000000000
0.4557000000,106389150,4174600,0.0392390000,0.0164780000,23.7481000000,70.5217000000,0.0396410000,0.0132140000,2.9695020430,4174600.0000000000,102214550.0000000000,339855300.0000000000,1745000.0000000000
0.4556000000,106437450,4175500,0.0392300000,0.0186340000,23.7589000000,70.5369000000,0.0396410000,0.0132140000,2.9688209470,4175500.0000000000,102261950.0000000000,339807900.0000000000,1744100.0000000000
0.4555000000,106486100,4176300,0.0392190000,0.0164440000,23.7698000000,70.5504000000,0.0396410000,0.0132140000,2.9679884970,4176300.0000000000,102309800.0000000000,339760050.0000000000,1743300.0000000000
0.4554000000,106534650,4177150,0.0392090000,0.0175080000,23.7806000000,70.5647000000,0.0396410000,0.0132140000,2.9672317240,4177150.0000000000,102357500.0000000000,339712350.0000000000,1742450.0000000000
0.4553000000,106582900,4178050,0.0392000000,0.0186530000,23.7914000000,70.5799000000,0.0396410000,0.0132140000,2.9665506280,4178050.0000000000,102404850.0000000000,339665000.0000000000,1741550.0000000000
0.4552000000,106631750,4178800,0.0391890000,0.0153530000,23.8023000000,70.5926000000,0.0396410000,0.0132140000,2.9657181780,4178800.0000000000,102452950.0000000000,339616900.0000000000,1740800.0000000000
0.4551000000,106680650,4179650,0.0391790000,0.0173820000,23.8132000000,70.6070000000,0.0396410000,0.0132140000,2.9649614050,4179650.0000000000,102501000.0000000000,339568850.0000000000,1739950.0000000000
0.4550000000,106729200,4180450,0.0391690000,0.0164780000,23.8240000000,70.6205000000,0.0396410000,0.0132140000,2.9642046310,4180450.0000000000,102548750.0000000000,339521100.0000000000,1739150.0000000000
0.4549000000,106777600,4181250,0.0391580000,0.0165290000,23.8348000000,70.6340000000,0.0396410000,0.0132140000,2.9633721810,4181250.0000000000,102596350.0000000000,339473500.0000000000,1738350.0000000000
0.4548000000,106826400,4182000,0.0391480000,0.0153690000,23.8457000000,70.6467000000,0.0396410000,0.0132140000,2.9626154080,4182000.0000000000,102644400.0000000000,339425450.0000000000,1737600.0000000000
0.4547000000,106875000,4182850,0.0391380000,0.0174900000,23.8566000000,70.6610000000,0.0396410000,0.0132140000,2.9618586350,4182850.0000000000,102692150.0000000000,339377700.0000000000,1736750.0000000000
0.4546000000,106923850,4183650,0.0391270000,0.0163770000,23.8675000000,70.6745000000,0.0396410000,0.0132140000,2.9610261840,4183650.0000000000,102740200.0000000000,339329650.0000000000,1735950.0000000000
0.4545000000,106972900,4184400,0.0391160000,0.0152910000,23.8784000000,70.6872000000,0.0396410000,0.0132140000,2.9601937340,4184400.0000000000,102788500.0000000000,339281350.0000000000,1735200.0000000000
0.4544000000,107021750,4185200,0.0391060000,0.0163770000,23.8893000000,70.7007000000,0.0396410000,0.0132140000,2.9594369610,4185200.0000000000,102836550.0000000000,339233300.0000000000,1734400.0000000000
0.4543000000,107070000,4186000,0.0390960000,0.0165800000,23.9001000000,70.7142000000,0.0396410000,0.0132140000,2.9586801880,4186000.0000000000,102884000.0000000000,339185850.0000000000,1733600.0000000000
0.4542000000,107119250,4186800,0.0390850000,0.0162440000,23.9111000000,70.7278000000,0.0396410000,0.0132140000,2.9578477370,4186800.0000000000,102932450.0000000000,339137400.0000000000,1732800.0000000000
0.4541000000,107168200,4187700,0.0390760000,0.0183860000,23.9220000000,70.7430000000,0.0396410000,0.0132140000,2.9571666410,4187700.0000000000,102980500.0000000000,339089350.0000000000,1731900.0000000000
0.4540000000,107217000,4188500,0.0390660000,0.0163930000,23.9329000000,70.7565000000,0.0396410000,0.0132140000,2.9564098680,4188500.0000000000,103028500.0000000000,339041350.0000000000,1731100.0000000000
0.4539000000,107266000,4189300,0.0390550000,0.0163270000,23.9439000000,70.7700000000,0.0396410000,0.0132140000,2.9555774180,4189300.0000000000,103076700.0000000000,338993150.0000000000,1730300.0000000000
0.4538000000,107314750,4190100,0.0390450000,0.0164100000,23.9547000000,70.7835000000,0.0396410000,0.0132140000,2.9548206450,4190100.0000000000,103124650.0000000000,338945200.0000000000,1729500.0000000000
0.4537000000,107364100,4190950,0.0390350000,0.0172240000,23.9658000000,70.7979000000,0.0396410000,0.0132140000,2.9540638720,4190950.0000000000,103173150.0000000000,338896700.0000000000,1728650.0000000000
0.4536000000,107412900,4191750,0.0390250000,0.0163930000,23.9767000000,70.8114000000,0.0396410000,0.0132140000,2.9533070990,4191750.0000000000,103221150.0000000000,338848700.0000000000,1727850.0000000000
0.4535000000,107461850,4192500,0.0390140000,0.0153220000,23.9876000000,70.8240000000,0.0396410000,0.0132140000,2.9524746480,4192500.0000000000,103269350.0000000000,338800500.0000000000,1727100.0000000000
0.4534000000,107510650,4193350,0.0390040000,0.0174180000,23.9985000000,70.8384000000,0.0396410000,0.0132140000,2.9517178750,4193350.0000000000,103317300.0000000000,338752550.0000000000,1726250.0000000000
