"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.5071000000,57102250,3244000,0.0568100000,0.0317610000,12.7463000000,45.2715000000,0.0479850000,0.0159950000,3.5517349170,3244000.0000000000,53858250.0000000000,386965550.0000000000,3921650.0000000000
0.5070000000,57154500,3245650,0.0567870000,0.0315790000,12.7580000000,45.2946000000,0.0479850000,0.0159950000,3.5502969680,3245650.0000000000,53908850.0000000000,386914950.0000000000,3920000.0000000000
0.5069000000,57206950,3247350,0.0567650000,0.0324120000,12.7697000000,45.3183000000,0.0479850000,0.0159950000,3.5489215380,3247350.0000000000,53959600.0000000000,386864200.0000000000,3918300.0000000000
0.5068000000,57258750,3249050,0.0567430000,0.0328190000,12.7813000000,45.3420000000,0.0479850000,0.0159950000,3.5475461080,3249050.0000000000,54009700.0000000000,386814100.0000000000,3916600.0000000000
0.5067000000,57310850,3250650,0.0567200000,0.0307100000,12.7929000000,45.3643000000,0.0479850000,0.0159950000,3.5461081590,3250650.0000000000,54060200.0000000000,386763600.0000000000,3915000.0000000000
0.5066000000,57362950,3252300,0.0566970000,0.0316700000,12.8045000000,45.3874000000,0.0479850000,0.0159950000,3.5446702090,3252300.0000000000,54110650.0000000000,386713150.0000000000,3913350.0000000000
0.5065000000,57414800,3253950,0.0566740000,0.0318230000,12.8161000000,45.4104000000,0.0479850000,0.0159950000,3.5432322600,3253950.0000000000,54160850.0000000000,386662950.0000000000,3911700.0000000000
0.5064000000,57467550,3255600,0.0566510000,0.0312800000,12.8279000000,45.4334000000,0.0479850000,0.0159950000,3.5417943110,3255600.0000000000,54211950.0000000000,386611850.0000000000,3910050.0000000000
0.5063000000,57520500,3257250,0.0566280000,0.0311610000,12.8397000000,45.4564000000,0.0479850000,0.0159950000,3.5403563610,3257250.0000000000,54263250.0000000000,386560550.0000000000,3908400.0000000000
0.5062000000,57572900,3258800,0.0566030000,0.0295800000,12.8514000000,45.4781000000,0.0479850000,0.0159950000,3.5387933730,3258800.0000000000,54314100.0000000000,386509700.0000000000,3906850.0000000000
0.5061000000,57625000,3260450,0.0565800000,0.0316700000,12.8630000000,45.5011000000,0.0479850000,0.0159950000,3.5373554240,3260450.0000000000,54364550.0000000000,386459250.0000000000,3905200.0000000000
0.5060000000,57677450,3262150,0.0565580000,0.0324120000,12.8747000000,45.5248000000,0.0479850000,0.0159950000,3.5359799940,3262150.0000000000,54415300.0000000000,386408500.0000000000,3903500.0000000000
0.5059000000,57729250,3263750,0.0565350000,0.0308880000,12.8863000000,45.5472000000,0.0479850000,0.0159950000,3.5345420440,3263750.0000000000,54465500.0000000000,386358300.0000000000,3901900.0000000000
0.5058000000,57781250,3265400,0.0565130000,0.0317310000,12.8979000000,45.5702000000,0.0479850000,0.0159950000,3.5331666150,3265400.0000000000,54515850.0000000000,386307950.0000000000,3900250.0000000000
0.5057000000,57833700,3267050,0.0564900000,0.0314590000,12.9096000000,45.5932000000,0.0479850000,0.0159950000,3.5317286650,3267050.0000000000,54566650.0000000000,386257150.0000000000,3898600.0000000000
0.5056000000,57885500,3268750,0.0564690000,0.0328190000,12.9212000000,45.6169000000,0.0479850000,0.0159950000,3.5304157550,3268750.0000000000,54616750.0000000000,386207050.0000000000,3896900.0000000000
0.5055000000,57937850,3270400,0.0564470000,0.0315190000,12.9329000000,45.6400000000,0.0479850000,0.0159950000,3.5290403250,3270400.0000000000,54667450.0000000000,386156350.0000000000,3895250.0000000000
0.5054000000,57990100,3272150,0.0564260000,0.0334930000,12.9445000000,45.6644000000,0.0479850000,0.0159950000,3.5277274150,3272150.0000000000,54717950.0000000000,386105850.0000000000,3893500.0000000000
0.5053000000,58042500,3273800,0.0564030000,0.0314890000,12.9562000000,45.6874000000,0.0479850000,0.0159950000,3.5262894650,3273800.0000000000,54768700.0000000000,386055100.0000000000,3891850.0000000000
0.5052000000,58095250,3275400,0.0563800000,0.0303320000,12.9680000000,45.7097000000,0.0479850000,0.0159950000,3.5248515160,3275400.0000000000,54819850.0000000000,386003950.0000000000,3890250.0000000000
0.5051000000,58148500,3277100,0.0563570000,0.0319250000,12.9799000000,45.7335000000,0.0479850000,0.0159950000,3.5234135670,3277100.0000000000,54871400.0000000000,385952400.0000000000,3888550.0000000000
0.5050000000,58200750,3278800,0.0563360000,0.0325360000,12.9915000000,45.7572000000,0.0479850000,0.0159950000,3.5221006560,3278800.0000000000,54921950.0000000000,385901850.0000000000,3886850.0000000000
0.5049000000,58253100,3280450,0.0563140000,0.0315190000,13.0032000000,45.7802000000,0.0479850000,0.0159950000,3.5207252270,3280450.0000000000,54972650.0000000000,385851150.0000000000,3885200.0000000000
0.5048000000,58305950,3282050,0.0562900000,0.0302740000,13.0150000000,45.8025000000,0.0479850000,0.0159950000,3.5192247580,3282050.0000000000,55023900.0000000000,385799900.0000000000,3883600.0000000000
