SEED SIZE,AUDIENCE SIZE APROX
"1,971,000","23,768,000"
"1,972,000","23,776,000"
"1,973,000","23,784,000"
"1,974,000","23,792,000"
"1,975,000","23,800,000"
"1,976,000","23,808,000"
"1,977,000","23,816,000"
"1,978,000","23,824,000"
"1,979,000","23,832,000"
"1,980,000","23,840,000"
"1,981,000","23,848,000"
"1,982,000","23,856,000"
"1,983,000","23,864,000"
"1,984,000","23,872,000"
"1,985,000","23,880,000"
"1,986,000","23,888,000"
"1,987,000","23,896,000"
"1,988,000","23,904,000"
"1,989,000","23,912,000"
"1,990,000","23,920,000"
"1,991,000","23,928,000"
"1,992,000","23,936,000"
"1,993,000","23,944,000"
"1,994,000","23,952,000"
"1,995,000","23,960,000"
"1,996,000","23,968,000"
"1,997,000","23,976,000"
"1,998,000","23,984,000"
"1,999,000","23,992,000"
"2,000,000","24,000,000"
"2,001,000","24,008,000"
"2,002,000","24,016,000"
"2,003,000","24,024,000"
"2,004,000","24,032,000"
"2,005,000","24,040,000"
"2,006,000","24,048,000"
"2,007,000","24,056,000"
"2,008,000","24,064,000"
"2,009,000","24,072,000"
"2,010,000","24,080,000"
"2,011,000","24,088,000"
"2,012,000","24,096,000"
"2,013,000","24,104,000"
"2,014,000","24,112,000"
"2,015,000","24,120,000"
"2,016,000","24,128,000"
"2,017,000","24,136,000"
"2,018,000","24,144,000"
"2,019,000","24,152,000"
"2,020,000","24,160,000"
"2,021,000","24,168,000"
"2,022,000","24,176,000"
"2,023,000","24,184,000"
"2,024,000","24,192,000"
"2,025,000","24,200,000"
"2,026,000","24,208,000"
"2,027,000","24,216,000"
"2,028,000","24,224,000"
"2,029,000","24,232,000"
"2,030,000","24,240,000"
"2,031,000","24,248,000"
"2,032,000","24,256,000"
"2,033,000","24,264,000"
"2,034,000","24,272,000"
"2,035,000","24,280,000"
"2,036,000","24,288,000"
"2,037,000","24,296,000"
"2,038,000","24,304,000"
"2,039,000","24,312,000"
"2,040,000","24,320,000"
"2,041,000","24,328,000"
"2,042,000","24,336,000"
"2,043,000","24,344,000"
"2,044,000","24,352,000"
"2,045,000","24,360,000"
"2,046,000","24,368,000"
"2,047,000","24,376,000"
"2,048,000","24,384,000"
"2,049,000","24,392,000"
"2,050,000","24,400,000"
"2,051,000","24,408,000"
"2,052,000","24,416,000"
"2,053,000","24,424,000"
"2,054,000","24,432,000"
"2,055,000","24,440,000"
"2,056,000","24,448,000"
"2,057,000","24,456,000"
"2,058,000","24,464,000"
"2,059,000","24,472,000"
"2,060,000","24,480,000"
"2,061,000","24,488,000"
"2,062,000","24,496,000"
"2,063,000","24,504,000"
"2,064,000","24,512,000"
"2,065,000","24,520,000"
"2,066,000","24,528,000"
"2,067,000","24,536,000"
"2,068,000","24,544,000"
"2,069,000","24,552,000"
"2,070,000","24,560,000"
"2,071,000","24,568,000"
"2,072,000","24,576,000"
"2,073,000","24,584,000"
"2,074,000","24,592,000"
"2,075,000","24,600,000"
"2,076,000","24,608,000"
"2,077,000","24,616,000"
"2,078,000","24,624,000"
"2,079,000","24,632,000"
"2,080,000","24,640,000"
"2,081,000","24,648,000"
"2,082,000","24,656,000"
"2,083,000","24,664,000"
"2,084,000","24,672,000"
"2,085,000","24,680,000"
"2,086,000","24,688,000"
"2,087,000","24,696,000"
"2,088,000","24,704,000"
"2,089,000","24,712,000"
"2,090,000","24,720,000"
"2,091,000","24,728,000"
"2,092,000","24,736,000"
"2,093,000","24,744,000"
"2,094,000","24,752,000"
"2,095,000","24,760,000"
"2,096,000","24,768,000"
"2,097,000","24,776,000"
"2,098,000","24,784,000"
"2,099,000","24,792,000"
"2,100,000","24,800,000"
"2,101,000","24,808,000"
"2,102,000","24,816,000"
"2,103,000","24,824,000"
"2,104,000","24,832,000"
"2,105,000","24,840,000"
"2,106,000","24,848,000"
"2,107,000","24,856,000"
"2,108,000","24,864,000"
"2,109,000","24,872,000"
"2,110,000","24,880,000"
"2,111,000","24,888,000"
"2,112,000","24,896,000"
"2,113,000","24,904,000"
"2,114,000","24,912,000"
"2,115,000","24,920,000"
"2,116,000","24,928,000"
"2,117,000","24,936,000"
"2,118,000","24,944,000"
"2,119,000","24,952,000"
"2,120,000","24,960,000"
"2,121,000","24,968,000"
"2,122,000","24,976,000"
"2,123,000","24,984,000"
"2,124,000","24,992,000"
"2,125,000","25,000,000"
"2,126,000","25,008,000"
"2,127,000","25,016,000"
"2,128,000","25,024,000"
"2,129,000","25,032,000"
"2,130,000","25,040,000"
"2,131,000","25,048,000"
"2,132,000","25,056,000"
"2,133,000","25,064,000"
"2,134,000","25,072,000"
"2,135,000","25,080,000"
"2,136,000","25,088,000"
"2,137,000","25,096,000"
"2,138,000","25,104,000"
"2,139,000","25,112,000"
"2,140,000","25,120,000"
"2,141,000","25,128,000"
"2,142,000","25,136,000"
"2,143,000","25,144,000"
"2,144,000","25,152,000"
"2,145,000","25,160,000"
"2,146,000","25,168,000"
"2,147,000","25,176,000"
"2,148,000","25,184,000"
"2,149,000","25,192,000"
"2,150,000","25,200,000"
"2,151,000","25,208,000"
"2,152,000","25,216,000"
"2,153,000","25,224,000"
"2,154,000","25,232,000"
"2,155,000","25,240,000"
"2,156,000","25,248,000"
"2,157,000","25,256,000"
"2,158,000","25,264,000"
"2,159,000","25,272,000"
"2,160,000","25,280,000"
"2,161,000","25,288,000"
"2,162,000","25,296,000"
"2,163,000","25,304,000"
"2,164,000","25,312,000"
"2,165,000","25,320,000"
"2,166,000","25,328,000"
"2,167,000","25,336,000"
"2,168,000","25,344,000"
"2,169,000","25,352,000"
"2,170,000","25,360,000"
"2,171,000","25,368,000"
"2,172,000","25,376,000"
"2,173,000","25,384,000"
"2,174,000","25,392,000"
"2,175,000","25,400,000"
"2,176,000","25,408,000"
"2,177,000","25,416,000"
"2,178,000","25,424,000"
"2,179,000","25,432,000"
"2,180,000","25,440,000"
"2,181,000","25,448,000"
"2,182,000","25,456,000"
"2,183,000","25,464,000"
"2,184,000","25,472,000"
"2,185,000","25,480,000"
"2,186,000","25,488,000"
"2,187,000","25,496,000"
"2,188,000","25,504,000"
"2,189,000","25,512,000"
"2,190,000","25,520,000"
"2,191,000","25,528,000"
"2,192,000","25,536,000"
"2,193,000","25,544,000"
"2,194,000","25,552,000"
"2,195,000","25,560,000"
"2,196,000","25,568,000"
"2,197,000","25,576,000"
"2,198,000","25,584,000"
"2,199,000","25,592,000"
"2,200,000","25,600,000"
"2,201,000","25,608,000"
"2,202,000","25,616,000"
"2,203,000","25,624,000"
"2,204,000","25,632,000"
"2,205,000","25,640,000"
"2,206,000","25,648,000"
"2,207,000","25,656,000"
"2,208,000","25,664,000"
"2,209,000","25,672,000"
"2,210,000","25,680,000"
"2,211,000","25,688,000"
"2,212,000","25,696,000"
"2,213,000","25,704,000"
"2,214,000","25,712,000"
"2,215,000","25,720,000"
"2,216,000","25,728,000"
"2,217,000","25,736,000"
"2,218,000","25,744,000"
"2,219,000","25,752,000"
"2,220,000","25,760,000"
"2,221,000","25,768,000"
"2,222,000","25,776,000"
"2,223,000","25,784,000"
"2,224,000","25,792,000"
"2,225,000","25,800,000"
"2,226,000","25,808,000"
"2,227,000","25,816,000"
"2,228,000","25,824,000"
"2,229,000","25,832,000"
"2,230,000","25,840,000"
"2,231,000","25,848,000"
"2,232,000","25,856,000"
"2,233,000","25,864,000"
"2,234,000","25,872,000"
"2,235,000","25,880,000"
"2,236,000","25,888,000"
"2,237,000","25,896,000"
"2,238,000","25,904,000"
"2,239,000","25,912,000"
"2,240,000","25,920,000"
"2,241,000","25,928,000"
"2,242,000","25,936,000"
"2,243,000","25,944,000"
"2,244,000","25,952,000"
"2,245,000","25,960,000"
"2,246,000","25,968,000"
"2,247,000","25,976,000"
"2,248,000","25,984,000"
"2,249,000","25,992,000"
"2,250,000","26,000,000"
"2,251,000","26,008,000"
"2,252,000","26,016,000"
"2,253,000","26,024,000"
"2,254,000","26,032,000"
"2,255,000","26,040,000"
"2,256,000","26,048,000"
"2,257,000","26,056,000"
"2,258,000","26,064,000"
"2,259,000","26,072,000"
"2,260,000","26,080,000"
"2,261,000","26,088,000"
"2,262,000","26,096,000"
"2,263,000","26,104,000"
"2,264,000","26,112,000"
"2,265,000","26,120,000"
"2,266,000","26,128,000"
"2,267,000","26,136,000"
"2,268,000","26,144,000"
"2,269,000","26,152,000"
"2,270,000","26,160,000"
"2,271,000","26,168,000"
"2,272,000","26,176,000"
"2,273,000","26,184,000"
"2,274,000","26,192,000"
"2,275,000","26,200,000"
"2,276,000","26,208,000"
"2,277,000","26,216,000"
"2,278,000","26,224,000"
"2,279,000","26,232,000"
"2,280,000","26,240,000"
"2,281,000","26,248,000"
"2,282,000","26,256,000"
"2,283,000","26,264,000"
"2,284,000","26,272,000"
"2,285,000","26,280,000"
"2,286,000","26,288,000"
"2,287,000","26,296,000"
"2,288,000","26,304,000"
"2,289,000","26,312,000"
"2,290,000","26,320,000"
"2,291,000","26,328,000"
"2,292,000","26,336,000"
"2,293,000","26,344,000"
"2,294,000","26,352,000"
"2,295,000","26,360,000"
"2,296,000","26,368,000"
"2,297,000","26,376,000"
"2,298,000","26,384,000"
"2,299,000","26,392,000"
"2,300,000","26,400,000"
"2,301,000","26,408,000"
"2,302,000","26,416,000"
"2,303,000","26,424,000"
"2,304,000","26,432,000"
"2,305,000","26,440,000"
"2,306,000","26,448,000"
"2,307,000","26,456,000"
"2,308,000","26,464,000"
"2,309,000","26,472,000"
"2,310,000","26,480,000"
"2,311,000","26,488,000"
"2,312,000","26,496,000"
"2,313,000","26,504,000"
"2,314,000","26,512,000"
"2,315,000","26,520,000"
"2,316,000","26,528,000"
"2,317,000","26,536,000"
"2,318,000","26,544,000"
"2,319,000","26,552,000"
"2,320,000","26,560,000"
"2,321,000","26,568,000"
"2,322,000","26,576,000"
"2,323,000","26,584,000"
"2,324,000","26,592,000"
"2,325,000","26,600,000"
"2,326,000","26,608,000"
"2,327,000","26,616,000"
"2,328,000","26,624,000"
"2,329,000","26,632,000"
"2,330,000","26,640,000"
"2,331,000","26,648,000"
"2,332,000","26,656,000"
"2,333,000","26,664,000"
"2,334,000","26,672,000"
"2,335,000","26,680,000"
"2,336,000","26,688,000"
"2,337,000","26,696,000"
"2,338,000","26,704,000"
"2,339,000","26,712,000"
"2,340,000","26,720,000"
"2,341,000","26,728,000"
"2,342,000","26,736,000"
"2,343,000","26,744,000"
"2,344,000","26,752,000"
"2,345,000","26,760,000"
"2,346,000","26,768,000"
"2,347,000","26,776,000"
"2,348,000","26,784,000"
"2,349,000","26,792,000"
"2,350,000","26,800,000"
"2,351,000","26,808,000"
"2,352,000","26,816,000"
"2,353,000","26,824,000"
"2,354,000","26,832,000"
"2,355,000","26,840,000"
"2,356,000","26,848,000"
"2,357,000","26,856,000"
"2,358,000","26,864,000"
"2,359,000","26,872,000"
"2,360,000","26,880,000"
"2,361,000","26,888,000"
"2,362,000","26,896,000"
"2,363,000","26,904,000"
"2,364,000","26,912,000"
"2,365,000","26,920,000"
"2,366,000","26,928,000"
"2,367,000","26,936,000"
"2,368,000","26,944,000"
"2,369,000","26,952,000"
"2,370,000","26,960,000"
"2,371,000","26,968,000"
"2,372,000","26,976,000"
"2,373,000","26,984,000"
"2,374,000","26,992,000"
"2,375,000","27,000,000"
"2,376,000","27,008,000"
"2,377,000","27,016,000"
"2,378,000","27,024,000"
"2,379,000","27,032,000"
"2,380,000","27,040,000"
"2,381,000","27,048,000"
"2,382,000","27,056,000"
"2,383,000","27,064,000"
"2,384,000","27,072,000"
"2,385,000","27,080,000"
"2,386,000","27,088,000"
"2,387,000","27,096,000"
"2,388,000","27,104,000"
"2,389,000","27,112,000"
"2,390,000","27,120,000"
"2,391,000","27,128,000"
"2,392,000","27,136,000"
"2,393,000","27,144,000"
"2,394,000","27,152,000"
"2,395,000","27,160,000"
"2,396,000","27,168,000"
"2,397,000","27,176,000"
"2,398,000","27,184,000"
"2,399,000","27,192,000"
"2,400,000","27,200,000"
"2,401,000","27,208,000"
"2,402,000","27,216,000"
"2,403,000","27,224,000"
"2,404,000","27,232,000"
"2,405,000","27,240,000"
"2,406,000","27,248,000"
"2,407,000","27,256,000"
"2,408,000","27,264,000"
"2,409,000","27,272,000"
"2,410,000","27,280,000"
"2,411,000","27,288,000"
"2,412,000","27,296,000"
"2,413,000","27,304,000"
"2,414,000","27,312,000"
"2,415,000","27,320,000"
"2,416,000","27,328,000"
"2,417,000","27,336,000"
"2,418,000","27,344,000"
"2,419,000","27,352,000"
"2,420,000","27,360,000"
"2,421,000","27,368,000"
"2,422,000","27,376,000"
"2,423,000","27,384,000"
"2,424,000","27,392,000"
"2,425,000","27,400,000"
"2,426,000","27,408,000"
"2,427,000","27,416,000"
"2,428,000","27,424,000"
"2,429,000","27,432,000"
"2,430,000","27,440,000"
"2,431,000","27,448,000"
"2,432,000","27,456,000"
"2,433,000","27,464,000"
"2,434,000","27,472,000"
"2,435,000","27,480,000"
"2,436,000","27,488,000"
"2,437,000","27,496,000"
"2,438,000","27,504,000"
"2,439,000","27,512,000"
"2,440,000","27,520,000"
"2,441,000","27,528,000"
"2,442,000","27,536,000"
"2,443,000","27,544,000"
"2,444,000","27,552,000"
"2,445,000","27,560,000"
"2,446,000","27,568,000"
"2,447,000","27,576,000"
"2,448,000","27,584,000"
"2,449,000","27,592,000"
"2,450,000","27,600,000"
"2,451,000","27,608,000"
"2,452,000","27,616,000"
"2,453,000","27,624,000"
"2,454,000","27,632,000"
"2,455,000","27,640,000"
"2,456,000","27,648,000"
"2,457,000","27,656,000"
"2,458,000","27,664,000"
"2,459,000","27,672,000"
"2,460,000","27,680,000"
"2,461,000","27,688,000"
"2,462,000","27,696,000"
"2,463,000","27,704,000"
"2,464,000","27,712,000"
"2,465,000","27,720,000"
"2,466,000","27,728,000"
"2,467,000","27,736,000"
"2,468,000","27,744,000"
"2,469,000","27,752,000"
"2,470,000","27,760,000"
"2,471,000","27,768,000"
"2,472,000","27,776,000"
"2,473,000","27,784,000"
"2,474,000","27,792,000"
"2,475,000","27,800,000"
"2,476,000","27,808,000"
"2,477,000","27,816,000"
"2,478,000","27,824,000"
"2,479,000","27,832,000"
"2,480,000","27,840,000"
"2,481,000","27,848,000"
"2,482,000","27,856,000"
"2,483,000","27,864,000"
"2,484,000","27,872,000"
"2,485,000","27,880,000"
"2,486,000","27,888,000"
"2,487,000","27,896,000"
"2,488,000","27,904,000"
"2,489,000","27,912,000"
"2,490,000","27,920,000"
"2,491,000","27,928,000"
"2,492,000","27,936,000"
"2,493,000","27,944,000"
"2,494,000","27,952,000"
"2,495,000","27,960,000"
"2,496,000","27,968,000"
"2,497,000","27,976,000"
"2,498,000","27,984,000"
"2,499,000","27,992,000"
"2,500,000","28,000,000"
"2,501,000","28,008,000"
"2,502,000","28,016,000"
"2,503,000","28,024,000"
"2,504,000","28,032,000"
"2,505,000","28,040,000"
"2,506,000","28,048,000"
"2,507,000","28,056,000"
"2,508,000","28,064,000"
"2,509,000","28,072,000"
"2,510,000","28,080,000"
"2,511,000","28,088,000"
"2,512,000","28,096,000"
"2,513,000","28,104,000"
"2,514,000","28,112,000"
"2,515,000","28,120,000"
"2,516,000","28,128,000"
"2,517,000","28,136,000"
"2,518,000","28,144,000"
"2,519,000","28,152,000"
"2,520,000","28,160,000"
"2,521,000","28,168,000"
"2,522,000","28,176,000"
"2,523,000","28,184,000"
"2,524,000","28,192,000"
"2,525,000","28,200,000"
"2,526,000","28,208,000"
"2,527,000","28,216,000"
"2,528,000","28,224,000"
"2,529,000","28,232,000"
"2,530,000","28,240,000"
"2,531,000","28,248,000"
"2,532,000","28,256,000"
"2,533,000","28,264,000"
"2,534,000","28,272,000"
"2,535,000","28,280,000"
"2,536,000","28,288,000"
"2,537,000","28,296,000"
"2,538,000","28,304,000"
"2,539,000","28,312,000"
"2,540,000","28,320,000"
"2,541,000","28,328,000"
"2,542,000","28,336,000"
"2,543,000","28,344,000"
"2,544,000","28,352,000"
"2,545,000","28,360,000"
"2,546,000","28,368,000"
"2,547,000","28,376,000"
"2,548,000","28,384,000"
"2,549,000","28,392,000"
"2,550,000","28,400,000"
"2,551,000","28,408,000"
"2,552,000","28,416,000"
"2,553,000","28,424,000"
"2,554,000","28,432,000"
"2,555,000","28,440,000"
"2,556,000","28,448,000"
"2,557,000","28,456,000"
"2,558,000","28,464,000"
"2,559,000","28,472,000"
"2,560,000","28,480,000"
"2,561,000","28,488,000"
"2,562,000","28,496,000"
"2,563,000","28,504,000"
"2,564,000","28,512,000"
"2,565,000","28,520,000"
"2,566,000","28,528,000"
"2,567,000","28,536,000"
"2,568,000","28,544,000"
"2,569,000","28,552,000"
"2,570,000","28,560,000"
"2,571,000","28,568,000"
"2,572,000","28,576,000"
"2,573,000","28,584,000"
"2,574,000","28,592,000"
"2,575,000","28,600,000"
"2,576,000","28,608,000"
"2,577,000","28,616,000"
"2,578,000","28,624,000"
"2,579,000","28,632,000"
"2,580,000","28,640,000"
"2,581,000","28,648,000"
"2,582,000","28,656,000"
"2,583,000","28,664,000"
"2,584,000","28,672,000"
"2,585,000","28,680,000"
"2,586,000","28,688,000"
"2,587,000","28,696,000"
"2,588,000","28,704,000"
"2,589,000","28,712,000"
"2,590,000","28,720,000"
"2,591,000","28,728,000"
"2,592,000","28,736,000"
"2,593,000","28,744,000"
"2,594,000","28,752,000"
"2,595,000","28,760,000"
"2,596,000","28,768,000"
"2,597,000","28,776,000"
"2,598,000","28,784,000"
"2,599,000","28,792,000"
"2,600,000","28,800,000"
"2,601,000","28,808,000"
"2,602,000","28,816,000"
"2,603,000","28,824,000"
"2,604,000","28,832,000"
"2,605,000","28,840,000"
"2,606,000","28,848,000"
"2,607,000","28,856,000"
"2,608,000","28,864,000"
"2,609,000","28,872,000"
"2,610,000","28,880,000"
"2,611,000","28,888,000"
"2,612,000","28,896,000"
"2,613,000","28,904,000"
"2,614,000","28,912,000"
"2,615,000","28,920,000"
"2,616,000","28,928,000"
"2,617,000","28,936,000"
"2,618,000","28,944,000"
"2,619,000","28,952,000"
"2,620,000","28,960,000"
"2,621,000","28,968,000"
"2,622,000","28,976,000"
"2,623,000","28,984,000"
"2,624,000","28,992,000"
"2,625,000","29,000,000"
"2,626,000","29,008,000"
"2,627,000","29,016,000"
"2,628,000","29,024,000"
"2,629,000","29,032,000"
"2,630,000","29,040,000"
"2,631,000","29,048,000"
"2,632,000","29,056,000"
"2,633,000","29,064,000"
"2,634,000","29,072,000"
"2,635,000","29,080,000"
"2,636,000","29,088,000"
"2,637,000","29,096,000"
"2,638,000","29,104,000"
"2,639,000","29,112,000"
"2,640,000","29,120,000"
"2,641,000","29,128,000"
"2,642,000","29,136,000"
"2,643,000","29,144,000"
"2,644,000","29,152,000"
"2,645,000","29,160,000"
"2,646,000","29,168,000"
"2,647,000","29,176,000"
"2,648,000","29,184,000"
"2,649,000","29,192,000"
"2,650,000","29,200,000"
"2,651,000","29,208,000"
"2,652,000","29,216,000"
"2,653,000","29,224,000"
"2,654,000","29,232,000"
"2,655,000","29,240,000"
"2,656,000","29,248,000"
"2,657,000","29,256,000"
"2,658,000","29,264,000"
"2,659,000","29,272,000"
"2,660,000","29,280,000"
"2,661,000","29,288,000"
"2,662,000","29,296,000"
"2,663,000","29,304,000"
"2,664,000","29,312,000"
"2,665,000","29,320,000"
"2,666,000","29,328,000"
"2,667,000","29,336,000"
"2,668,000","29,344,000"
"2,669,000","29,352,000"
"2,670,000","29,360,000"
"2,671,000","29,368,000"
"2,672,000","29,376,000"
"2,673,000","29,384,000"
"2,674,000","29,392,000"
"2,675,000","29,400,000"
"2,676,000","29,408,000"
"2,677,000","29,416,000"
"2,678,000","29,424,000"
"2,679,000","29,432,000"
"2,680,000","29,440,000"
"2,681,000","29,448,000"
"2,682,000","29,456,000"
"2,683,000","29,464,000"
"2,684,000","29,472,000"
"2,685,000","29,480,000"
"2,686,000","29,488,000"
"2,687,000","29,496,000"
"2,688,000","29,504,000"
"2,689,000","29,512,000"
"2,690,000","29,520,000"
"2,691,000","29,528,000"
"2,692,000","29,536,000"
"2,693,000","29,544,000"
"2,694,000","29,552,000"
"2,695,000","29,560,000"
"2,696,000","29,568,000"
"2,697,000","29,576,000"
"2,698,000","29,584,000"
"2,699,000","29,592,000"
"2,700,000","29,600,000"
"2,701,000","29,608,000"
"2,702,000","29,616,000"
"2,703,000","29,624,000"
"2,704,000","29,632,000"
"2,705,000","29,640,000"
"2,706,000","29,648,000"
"2,707,000","29,656,000"
"2,708,000","29,664,000"
"2,709,000","29,672,000"
"2,710,000","29,680,000"
"2,711,000","29,688,000"
"2,712,000","29,696,000"
"2,713,000","29,704,000"
"2,714,000","29,712,000"
"2,715,000","29,720,000"
"2,716,000","29,728,000"
"2,717,000","29,736,000"
"2,718,000","29,744,000"
"2,719,000","29,752,000"
"2,720,000","29,760,000"
"2,721,000","29,768,000"
"2,722,000","29,776,000"
"2,723,000","29,784,000"
"2,724,000","29,792,000"
"2,725,000","29,800,000"
"2,726,000","29,808,000"
"2,727,000","29,816,000"
"2,728,000","29,824,000"
"2,729,000","29,832,000"
"2,730,000","29,840,000"
"2,731,000","29,848,000"
"2,732,000","29,856,000"
"2,733,000","29,864,000"
"2,734,000","29,872,000"
"2,735,000","29,880,000"
"2,736,000","29,888,000"
"2,737,000","29,896,000"
"2,738,000","29,904,000"
"2,739,000","29,912,000"
"2,740,000","29,920,000"
"2,741,000","29,928,000"
"2,742,000","29,936,000"
"2,743,000","29,944,000"
"2,744,000","29,952,000"
"2,745,000","29,960,000"
"2,746,000","29,968,000"
"2,747,000","29,976,000"
"2,748,000","29,984,000"
"2,749,000","29,992,000"
"2,750,000","30,000,000"
"2,751,000","30,008,000"
"2,752,000","30,016,000"
"2,753,000","30,024,000"
"2,754,000","30,032,000"
"2,755,000","30,040,000"
"2,756,000","30,048,000"
"2,757,000","30,056,000"
"2,758,000","30,064,000"
"2,759,000","30,072,000"
"2,760,000","30,080,000"
"2,761,000","30,088,000"
"2,762,000","30,096,000"
"2,763,000","30,104,000"
"2,764,000","30,112,000"
"2,765,000","30,120,000"
"2,766,000","30,128,000"
"2,767,000","30,136,000"
"2,768,000","30,144,000"
"2,769,000","30,152,000"
"2,770,000","30,160,000"
"2,771,000","30,168,000"
"2,772,000","30,176,000"
"2,773,000","30,184,000"
"2,774,000","30,192,000"
"2,775,000","30,200,000"
"2,776,000","30,208,000"
"2,777,000","30,216,000"
"2,778,000","30,224,000"
"2,779,000","30,232,000"
"2,780,000","30,240,000"
"2,781,000","30,248,000"
"2,782,000","30,256,000"
"2,783,000","30,264,000"
"2,784,000","30,272,000"
"2,785,000","30,280,000"
"2,786,000","30,288,000"
"2,787,000","30,296,000"
"2,788,000","30,304,000"
"2,789,000","30,312,000"
"2,790,000","30,320,000"
"2,791,000","30,328,000"
"2,792,000","30,336,000"
"2,793,000","30,344,000"
"2,794,000","30,352,000"
"2,795,000","30,360,000"
"2,796,000","30,368,000"
"2,797,000","30,376,000"
"2,798,000","30,384,000"
"2,799,000","30,392,000"
"2,800,000","30,400,000"
"2,801,000","30,408,000"
"2,802,000","30,416,000"
"2,803,000","30,424,000"
"2,804,000","30,432,000"
"2,805,000","30,440,000"
"2,806,000","30,448,000"
"2,807,000","30,456,000"
"2,808,000","30,464,000"
"2,809,000","30,472,000"
"2,810,000","30,480,000"
"2,811,000","30,488,000"
"2,812,000","30,496,000"
"2,813,000","30,504,000"
"2,814,000","30,512,000"
"2,815,000","30,520,000"
"2,816,000","30,528,000"
"2,817,000","30,536,000"
"2,818,000","30,544,000"
"2,819,000","30,552,000"
"2,820,000","30,560,000"
"2,821,000","30,568,000"
"2,822,000","30,576,000"
"2,823,000","30,584,000"
"2,824,000","30,592,000"
"2,825,000","30,600,000"
"2,826,000","30,608,000"
"2,827,000","30,616,000"
"2,828,000","30,624,000"
"2,829,000","30,632,000"
"2,830,000","30,640,000"
"2,831,000","30,648,000"
"2,832,000","30,656,000"
"2,833,000","30,664,000"
"2,834,000","30,672,000"
"2,835,000","30,680,000"
"2,836,000","30,688,000"
"2,837,000","30,696,000"
"2,838,000","30,704,000"
"2,839,000","30,712,000"
"2,840,000","30,720,000"
"2,841,000","30,728,000"
"2,842,000","30,736,000"
"2,843,000","30,744,000"
"2,844,000","30,752,000"
"2,845,000","30,760,000"
"2,846,000","30,768,000"
"2,847,000","30,776,000"
"2,848,000","30,784,000"
"2,849,000","30,792,000"
"2,850,000","30,800,000"
"2,851,000","30,808,000"
"2,852,000","30,816,000"
"2,853,000","30,824,000"
"2,854,000","30,832,000"
"2,855,000","30,840,000"
"2,856,000","30,848,000"
"2,857,000","30,856,000"
"2,858,000","30,864,000"
"2,859,000","30,872,000"
"2,860,000","30,880,000"
"2,861,000","30,888,000"
"2,862,000","30,896,000"
"2,863,000","30,904,000"
"2,864,000","30,912,000"
"2,865,000","30,920,000"
"2,866,000","30,928,000"
"2,867,000","30,936,000"
"2,868,000","30,944,000"
"2,869,000","30,952,000"
"2,870,000","30,960,000"
"2,871,000","30,968,000"
"2,872,000","30,976,000"
"2,873,000","30,984,000"
"2,874,000","30,992,000"
"2,875,000","31,000,000"
"2,876,000","31,008,000"
"2,877,000","31,016,000"
"2,878,000","31,024,000"
"2,879,000","31,032,000"
"2,880,000","31,040,000"
"2,881,000","31,048,000"
"2,882,000","31,056,000"
"2,883,000","31,064,000"
"2,884,000","31,072,000"
"2,885,000","31,080,000"
"2,886,000","31,088,000"
"2,887,000","31,096,000"
"2,888,000","31,104,000"
"2,889,000","31,112,000"
"2,890,000","31,120,000"
"2,891,000","31,128,000"
"2,892,000","31,136,000"
"2,893,000","31,144,000"
"2,894,000","31,152,000"
"2,895,000","31,160,000"
"2,896,000","31,168,000"
"2,897,000","31,176,000"
"2,898,000","31,184,000"
"2,899,000","31,192,000"
"2,900,000","31,200,000"
"2,901,000","31,208,000"
"2,902,000","31,216,000"
"2,903,000","31,224,000"
"2,904,000","31,232,000"
"2,905,000","31,240,000"
"2,906,000","31,248,000"
"2,907,000","31,256,000"
"2,908,000","31,264,000"
"2,909,000","31,272,000"
"2,910,000","31,280,000"
"2,911,000","31,288,000"
"2,912,000","31,296,000"
"2,913,000","31,304,000"
"2,914,000","31,312,000"
"2,915,000","31,320,000"
"2,916,000","31,328,000"
"2,917,000","31,336,000"
"2,918,000","31,344,000"
"2,919,000","31,352,000"
"2,920,000","31,360,000"
"2,921,000","31,368,000"
"2,922,000","31,376,000"
"2,923,000","31,384,000"
"2,924,000","31,392,000"
"2,925,000","31,400,000"
"2,926,000","31,408,000"
"2,927,000","31,416,000"
"2,928,000","31,424,000"
"2,929,000","31,432,000"
"2,930,000","31,440,000"
"2,931,000","31,448,000"
"2,932,000","31,456,000"
"2,933,000","31,464,000"
"2,934,000","31,472,000"
"2,935,000","31,480,000"
"2,936,000","31,488,000"
"2,937,000","31,496,000"
"2,938,000","31,504,000"
"2,939,000","31,512,000"
"2,940,000","31,520,000"
"2,941,000","31,528,000"
"2,942,000","31,536,000"
"2,943,000","31,544,000"
"2,944,000","31,552,000"
"2,945,000","31,560,000"
"2,946,000","31,568,000"
"2,947,000","31,576,000"
"2,948,000","31,584,000"
"2,949,000","31,592,000"
"2,950,000","31,600,000"
"2,951,000","31,608,000"
"2,952,000","31,616,000"
"2,953,000","31,624,000"
"2,954,000","31,632,000"
"2,955,000","31,640,000"
"2,956,000","31,648,000"
"2,957,000","31,656,000"
"2,958,000","31,664,000"
"2,959,000","31,672,000"
"2,960,000","31,680,000"
"2,961,000","31,688,000"
"2,962,000","31,696,000"
"2,963,000","31,704,000"
"2,964,000","31,712,000"
"2,965,000","31,720,000"
"2,966,000","31,728,000"
"2,967,000","31,736,000"
"2,968,000","31,744,000"
