"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.4271000000,98323850,3625650,0.0368750000,0.0174830000,21.9478000000,54.4441000000,0.0445950000,0.0148650000,2.4806592670,3625650.0000000000,94698200.0000000000,346631850.0000000000,3033750.0000000000
0.4270000000,98452150,3627750,0.0368480000,0.0163680000,21.9764000000,54.4756000000,0.0445950000,0.0148650000,2.4788429200,3627750.0000000000,94824400.0000000000,346505650.0000000000,3031650.0000000000
0.4269000000,98581000,3629900,0.0368210000,0.0166860000,22.0052000000,54.5079000000,0.0445950000,0.0148650000,2.4770265720,3629900.0000000000,94951100.0000000000,346378950.0000000000,3029500.0000000000
0.4268000000,98709350,3632050,0.0367950000,0.0167510000,22.0339000000,54.5402000000,0.0445950000,0.0148650000,2.4752774970,3632050.0000000000,95077300.0000000000,346252750.0000000000,3027350.0000000000
0.4267000000,98838050,3634200,0.0367690000,0.0167060000,22.0626000000,54.5725000000,0.0445950000,0.0148650000,2.4735284220,3634200.0000000000,95203850.0000000000,346126200.0000000000,3025200.0000000000
0.4266000000,98967350,3636450,0.0367440000,0.0174010000,22.0914000000,54.6063000000,0.0445950000,0.0148650000,2.4718466200,3636450.0000000000,95330900.0000000000,345999150.0000000000,3022950.0000000000
0.4265000000,99096100,3638650,0.0367180000,0.0170870000,22.1202000000,54.6393000000,0.0445950000,0.0148650000,2.4700975450,3638650.0000000000,95457450.0000000000,345872600.0000000000,3020750.0000000000
0.4264000000,99226350,3640900,0.0366930000,0.0172740000,22.1493000000,54.6731000000,0.0445950000,0.0148650000,2.4684157420,3640900.0000000000,95585450.0000000000,345744600.0000000000,3018500.0000000000
0.4263000000,99356150,3643050,0.0366670000,0.0165640000,22.1782000000,54.7054000000,0.0445950000,0.0148650000,2.4666666670,3643050.0000000000,95713100.0000000000,345616950.0000000000,3016350.0000000000
0.4262000000,99485350,3645150,0.0366400000,0.0162540000,22.2071000000,54.7369000000,0.0445950000,0.0148650000,2.4648503200,3645150.0000000000,95840200.0000000000,345489850.0000000000,3014250.0000000000
