SCORE_THRESHOLD,AUDIENCE_SIZE,VERIFIED_PATIENTS,AQ_SCORE,INCREMENTAL_AQ_SCORE,PERCENT_POPULATION,PERCENT_PATIENTS,THRESHOLD_3X,PREVALENCE,MODEL_POWER_INDEX,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
0.0721000000,3894300,154500,0.0396730000,0.0000000000,0.8693000000,84.6575000000,0.0012220000,0.0004070000,97.4766584770,154500.0000000000,3739800.0000000000,444067150.0000000000,28000.0000000000
0.0720000000,3913100,154550,0.0394960000,0.0026600000,0.8735000000,84.6849000000,0.0012220000,0.0004070000,97.0417690420,154550.0000000000,3758550.0000000000,444048400.0000000000,27950.0000000000
0.0719000000,3932500,154600,0.0393130000,0.0025770000,0.8778000000,84.7123000000,0.0012220000,0.0004070000,96.5921375920,154600.0000000000,3777900.0000000000,444029050.0000000000,27900.0000000000
0.0718000000,3951500,154650,0.0391370000,0.0026320000,0.8821000000,84.7397000000,0.0012220000,0.0004070000,96.1597051600,154650.0000000000,3796850.0000000000,444010100.0000000000,27850.0000000000
0.0717000000,3970950,154700,0.0389580000,0.0025710000,0.8864000000,84.7671000000,0.0012220000,0.0004070000,95.7199017200,154700.0000000000,3816250.0000000000,443990700.0000000000,27800.0000000000
0.0716000000,3990700,154750,0.0387780000,0.0025320000,0.8908000000,84.7945000000,0.0012220000,0.0004070000,95.2776412780,154750.0000000000,3835950.0000000000,443971000.0000000000,27750.0000000000
0.0715000000,4010700,154800,0.0385970000,0.0025000000,0.8953000000,84.8219000000,0.0012220000,0.0004070000,94.8329238330,154800.0000000000,3855900.0000000000,443951050.0000000000,27700.0000000000
0.0714000000,4030400,154800,0.0384080000,0.0000000000,0.8997000000,84.8219000000,0.0012220000,0.0004070000,94.3685503690,154800.0000000000,3875600.0000000000,443931350.0000000000,27700.0000000000
0.0713000000,4050250,154850,0.0382320000,0.0025190000,0.9041000000,84.8493000000,0.0012220000,0.0004070000,93.9361179360,154850.0000000000,3895400.0000000000,443911550.0000000000,27650.0000000000
0.0712000000,4070450,154900,0.0380550000,0.0024750000,0.9086000000,84.8767000000,0.0012220000,0.0004070000,93.5012285010,154900.0000000000,3915550.0000000000,443891400.0000000000,27600.0000000000
0.0711000000,4090400,154950,0.0378810000,0.0025060000,0.9131000000,84.9041000000,0.0012220000,0.0004070000,93.0737100740,154950.0000000000,3935450.0000000000,443871500.0000000000,27550.0000000000
0.0710000000,4110600,155000,0.0377070000,0.0024750000,0.9176000000,84.9315000000,0.0012220000,0.0004070000,92.6461916460,155000.0000000000,3955600.0000000000,443851350.0000000000,27500.0000000000
0.0709000000,4130650,155000,0.0375240000,0.0000000000,0.9220000000,84.9315000000,0.0012220000,0.0004070000,92.1965601970,155000.0000000000,3975650.0000000000,443831300.0000000000,27500.0000000000
0.0708000000,4151150,155050,0.0373510000,0.0024390000,0.9266000000,84.9589000000,0.0012220000,0.0004070000,91.7714987710,155050.0000000000,3996100.0000000000,443810850.0000000000,27450.0000000000
0.0707000000,4172100,155100,0.0371760000,0.0023870000,0.9313000000,84.9863000000,0.0012220000,0.0004070000,91.3415233420,155100.0000000000,4017000.0000000000,443789950.0000000000,27400.0000000000
0.0706000000,4192700,155150,0.0370050000,0.0024270000,0.9359000000,85.0137000000,0.0012220000,0.0004070000,90.9213759210,155150.0000000000,4037550.0000000000,443769400.0000000000,27350.0000000000
0.0705000000,4213400,155200,0.0368350000,0.0024150000,0.9405000000,85.0411000000,0.0012220000,0.0004070000,90.5036855040,155200.0000000000,4058200.0000000000,443748750.0000000000,27300.0000000000
